CORPORATE_IDENTIFICATION_NUMBER,Company_Name,Company_status,Company_class,Company_Category,Company_sub_category,DATE_OF_REGISTRATION,REGISTERED_STATE,AUTHORIZED_CAP,PAIDUP_CAPITAL,Industrial_Class,PRINCIPAL_BUSINESS_ACTIVITY_AS_PER_CIN,Registered_Office_Address,REGISTRAR_OF_COMPANIES,EMAIL_ADDR,Latest_Year_AR,Latest_Year_BS
U51909UR2016PTC007053,JAGUAR AGRO SEEDS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,12-05-16,Uttarakhand,1000000,1000000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","NAINI BIHAR MANPUR WEST HALDWANI II HALDWANI , Nainital Unclassified UR 263139",RoC-Uttarakhand,sachinhld@yahoo.com,20200331,20200331
U51909UR2016PTC007097,ALBERT EINSTEIN MANUFACTURING & TRADINGPRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,26-05-16,Uttarakhand,1000000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","VIVEKANAND GRAM PHASE II NATHANPUR , Dehradun Unclassified UR 248001",RoC-Uttarakhand,skumarcmd@gmail.com,20190331,20190331
U51909UR2016PTC007105,DEVBHOOMI LIFECARE SOLUTIONS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,01-06-16,Uttarakhand,1000000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","H.No.15, Saraswati Kunj Netrpal Colony Paniyala Road, New Subhash Nagar Roorkee , Haridwar Unclassified UR 247667",RoC-Uttarakhand,ajay.negi8@gmail.com,NA,NA
U51909UR2016PTC007119,MARSS TRADERS INDIA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,07-06-16,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","Opposite-Kotwali, kabir Gate, Ward No-6, Rampura Rudrapur , Udham Singh Nagar Unclassified UR 263153",RoC-Uttarakhand,fahad.khan@marsstourism.com,20190331,20190331
U51909UR2016PTC007163,VERLEIHEN HEALTH CARE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,27-06-16,Uttarakhand,1000000,1000000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","C/o Shikha Singh, Saidham Colony, Phase 4 Sultanpur, Majhri Haridwar , Haridwar Unclassified UR 249402",RoC-Uttarakhand,verleihenhealthcare@outlook.com,20200331,20200331
U51909UR2016PTC007176,BRD SPEEDWAY TRADERS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,04-07-16,Uttarakhand,1000000,500000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","SERVER KHERA, ADARSH NAGAR NEAR AKANSHA MARBEL KASHIPUR , Udham Singh Nagar Unclassified UR 244713",RoC-Uttarakhand,yunusbari786@gmail.com,NA,NA
U51909UR2016PTC007307,HABSBURG SPIRITS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,14-09-16,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","4BHK, DUPLEX HOUSE , KHASRA NO.237/KHA /15 VILLAGE CHAK DANDA LAKHAUND,NEAR ENGLISH WINE SHOP DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,anusri.cs@gmail.com,NA,NA
U51909UR2016PTC007369,BISHAMBHER SARAN VINOD KUMAR PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,25-10-16,Uttarakhand,10000000,150000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","OPPOSITE MALGODAM STATION ROAD KASHIPUR , Udham Singh Nagar Unclassified UR 244713",RoC-Uttarakhand,bsvk.kashipur@gmail.com,20200331,20200331
U51909UR2016PTC007390,BUSINEASY PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,08-11-16,Uttarakhand,100000,96000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","B-2, Suncity Plaza, Civil Lines Rudrapur , Udham Singh Nagar Unclassified UR 263153",RoC-Uttarakhand,caabhishekmaurya@hotmail.com,NA,NA
U51909UR2016PTC007405,FIABLE CLEANTECH PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,17-11-16,Uttarakhand,1000000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","238 Mohabbewala Dehradun , Dehradun Unclassified UR 248001",RoC-Uttarakhand,fiablecleantech@gmail.com,20200331,20200331
U51909UR2016PTC007462,KRAFTIE E- COMMERCE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,20-12-16,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","167/1-1 (C-23) TURNER ROAD, MAJRA DEHRADUN , Dehradun Unclassified UR 248002",RoC-Uttarakhand,ritika.bhagat5@gmail.com,20190331,20180331
U51909UR2016PTC007477,BLUEPHOENIX HERBAL SCIENCES PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,26-12-16,Uttarakhand,1000000,1000000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","1 PANCHSHEEL PARK EXT CHAKRATA ROAD DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,bluephoenixherbal@rediffmail.com,20200331,20200331
U51909UR2016PTC007486,TORRANTO LIFE SCIENCES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,28-12-16,Uttarakhand,1000000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","K.NO. 257, PLOT NO. 05, MOHANPURA MOHAMMADPUR SOUTH CIVIL LINES ROORKEE , Haridwar Unclassified UR 247667",RoC-Uttarakhand,shribalajiprintpackers@gmail.com,NA,NA
U51909UR2017PTC007617,PROSPERITY WELLNESS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,21-02-17,Uttarakhand,1000000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","50, MANSI ENCLAVE, JAGJEETPUR HARIDWAR , Haridwar Unclassified UR 249408",RoC-Uttarakhand,mkn_ca@yahoo.co.in,20180331,20180331
U51909UR2017PTC007619,SPINIFEX PHARMACEUTCALS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,22-02-17,Uttarakhand,100000,75000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","VIVEK VIHAR COLONY SALEMPUR MEHDOOD HARIDWAR , Haridwar Unclassified UR 249402",RoC-Uttarakhand,amishracsalld-tax8@yahoo.com,20190331,20190331
U51909UR2017PTC007625,KUKKY CONSULTANTS INDIA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,28-02-17,Uttarakhand,1000000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","MAJRA PARBHU BAZPUR , Udham Singh Nagar Unclassified UR 262401",RoC-Uttarakhand,KUKKYTHEGREAT@GMAIL.COM,20200331,20200331
U51909UR2017PTC007626,NIYAAM CARE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,28-02-17,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","5, ROCHIPURA MAJRA DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,bhardwajankush99@gmail.com,20200331,20200331
U51909UR2017PTC007650,R.N.R.C PHARMA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,10-03-17,Uttarakhand,500000,500000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","COAL DEPOT JWALAPUR HARIDWAR , Haridwar Unclassified UR 249407",RoC-Uttarakhand,skapilpandey@gmail.com,20200331,20200331
U51909UR2017PTC007659,BIOKIN SURGICALS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,10-03-17,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","H.No. 930 Vidya Vihar, Dehra Khas Dehradun , Dehradun Unclassified UR 248001",RoC-Uttarakhand,pankaj17041976@gmail.com,NA,NA
U51909UR2017PTC007720,K&A ENDEAVOURS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,11-04-17,Uttarakhand,2500000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","C/o Avneet Singh, Kudaiyowala Jaspur , Udham Singh Nagar Unclassified UR 244712",RoC-Uttarakhand,avneet.1983@yahoo.co.in,20200331,20200331
U51909UR2017PTC007770,DEEPAK SCALES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,27-04-17,Uttarakhand,11500000,11130400,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","D - 4, Govt. Industrial Estate, Patel Nagar Dehradun , Dehradun Unclassified UR 248001",RoC-Uttarakhand,deepakscales@gmail.com,20200331,20200331
U51909UR2017PTC007777,MACKLIN HEALTHCARE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,03-05-17,Uttarakhand,1000000,900000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","THAKURPUR ROAD PREMNAGAR DEHARDUN DEHARDUN , Dehradun Unclassified UR 248007",RoC-Uttarakhand,rkupadhyayca@gmail.com,NA,NA
U51909UR2017PTC007792,HOMENIRVANA BUILDZONE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,15-05-17,Uttarakhand,500000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","NEAR CALTEX, NAINITAL ROAD KATHGODAM HALDWANI , Nainital Unclassified UR 263139",RoC-Uttarakhand,CSBHUPENDRASINGH@GMAIL.COM,NA,NA
U51909UR2017PTC007854,RE-EARTH MARKETING SERVICES PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,31-05-17,Uttarakhand,1000000,1000000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","JAWAHAR NAGAR, WARD NO.-3, HALDWANI-II , LALKUAN MAIN MARKET, HALDWANI RURAL HALDWANI , Nainital Unclassified UR 262402",RoC-Uttarakhand,anandunic319@gmail.com,20200331,20200331
U51909UR2017PTC007862,WELLCURING LIFESCIENCES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,05-06-17,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","C/o Devi Datt (Son of Tara Datt), Indira nagar-II, Bindukhatta,Lalkuan Haldwani-II , Nainital Unclassified UR 262402",RoC-Uttarakhand,sahu.puran9@gmail.com,20200331,20200331
U51909UR2017PTC007881,BISHT & BISHT PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,12-06-17,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","87AWHO INDIRA NAGAR COLONY PO- NEW FOREST DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,sami4.gd@gmail.com,20200331,20200331
U51909UR2017PTC007970,SUPERJET TECHNOLOGY PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,20-07-17,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","HARIPUR, NAWADA, DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,g.saklani@gmail.com,20200331,20200331
U51909UR2017PTC007982,SALVIA ALL IN ONE SOLUTIONS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,25-07-17,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","N-10 MOHIT NAGAR Dehradun , Dehradun Unclassified UR 248001",RoC-Uttarakhand,salviagaurank@gmail.com,NA,NA
U51909UR2017PTC007997,BKN TRADERS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,02-08-17,Uttarakhand,1000000,1000000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","MOH-GANJ GHAS MANDI CHOWK KASHIPUR , Udham Singh Nagar Unclassified UR 244713",RoC-Uttarakhand,casachin_ksp@rediffmail.com,20200331,20200331
U51909UR2017PTC008318,ELSIN PHARMACEUTICALS PRIVATE LIMITED,Under Process of Striking off,Private,Company limited by Shares,Non-govt company,13-12-17,Uttarakhand,500000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","7, ACHNAL GALI, STADIUM ROAD R.K PURAM KASHIPUR , Udham Singh Nagar Unclassified UR 244713",RoC-Uttarakhand,rshalendrasingh@gmail.com,20200331,20200331
U51909UR2017PTC008339,SWANYA TRADING PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,21-12-17,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","G-52, SHAVALIK NAGAR, BHEL, RANIPUR HARIDWAR , Haridwar Unclassified UR 249403",RoC-Uttarakhand,privateco090@gmail.com,20200331,20200331
U51909UR2018OPC008540,DR. GOKANO PHARMA (OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,13-03-18,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","GB-8 ,ROCK VALLEY APARTMENT SEWLA KALAN, MAJARA DEHRADUN DEHRADUN , Dehradun Unclassified UR 248171",RoC-Uttarakhand,support@companyregistrationsindia.in,20200331,20200331
U51909UR2018PTC008361,FABULUXE LUXURY EYEGEAR PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,01-01-18,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","40D PLEASANT VALLEY RAJPUR ROAD , Dehradun Unclassified UR 248001",RoC-Uttarakhand,dawar.daksh@gmail.com,20200331,20200331
U51909UR2018PTC008397,KINECARE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,12-01-18,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","SHOP NO. 2 MAHAVIR ENCLAVE GANESHPUR ROORKEE , Haridwar Unclassified UR 247667",RoC-Uttarakhand,kincarepvtltd@gmail.com,20200331,20200331
U51909UR2018PTC008400,APRIL TEA AND BEVERAGES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,12-01-18,Uttarakhand,1000000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","507, TEA ESTATE BANJARAWALA DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,pankaj@apriltea.in,20200331,20200331
U51909UR2018PTC008439,AFHL DRUGS & CHEMICALS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,05-02-18,Uttarakhand,1000000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","C/O- UPENDRA,R/O- H.NO-1270, VILL-ROSHANABAD,PS-SIDKUL, NEAR NALA HARIDWAR , Haridwar Unclassified UR 249403",RoC-Uttarakhand,rajiv.bau@gmail.com,20190331,20190331
U51909UR2018PTC008455,VEDICSOUL CARE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,15-02-18,Uttarakhand,1000000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","315/1-GROUND FLOOR DHAKI MAYCHAK, SAHASPUR VIKASNAGAR , Dehradun Unclassified UR 248197",RoC-Uttarakhand,dushyantherbal@gmail.com,20200331,20200331
U51909UR2018PTC008548,YCB TRADERS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,14-03-18,Uttarakhand,1000000,1000000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","161 Phase II Vasant V DEHRADUN SOUTH , Dehradun Unclassified UR 248006",RoC-Uttarakhand,mca.himanshunegi@gmail.com,NA,NA
U51909UR2018PTC008715,TRINOVA KITCHEN PRIVATE LIMITED,Under Process of Striking off,Private,Company limited by Shares,Non-govt company,10-05-18,Uttarakhand,1000000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","KHILAP SINGH HARI PUR, NAVADA, RURAL DEHRADUN DEHRADUN , Dehradun Unclassified UR 248005",RoC-Uttarakhand,naveengaur33@gmail.com,NA,NA
U51909UR2018PTC008754,STREIL DRUGS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,22-05-18,Uttarakhand,1000000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","FLAT NO. 209/1 DWARIKAGREEN SOCIETY ROORKEE , Haridwar Unclassified UR 247667",RoC-Uttarakhand,faisal_zaidi@rediffmail.com,NA,NA
U51909UR2018PTC008820,ZYAS HIRA BAZAAR PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,11-06-18,Uttarakhand,500000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","PLOT NO. 1, RAJESHWAR NAGAR, NEAR SBI BANK IT PARK DEHRADUN DEHRADUN , Dehradun Unclassified UR 248013",RoC-Uttarakhand,puneetsn1@gmail.com,NA,NA
U51909UR2018PTC008895,RHOPALOCERA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,18-07-18,Uttarakhand,7500000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","C/O DEEVAN CHAND, MAYA GAWAN RAMNAGAR HALDWANI , Nainital Unclassified UR 263140",RoC-Uttarakhand,prbundile@gmail.com,20200331,20200331
U51909UR2018PTC009010,AHORA MULTITRADE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,11-09-18,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","C/o Sohan Singh Rawat, S/O Alam Singh Rawat, Lower Nathanpur DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,brawat439@gmail.com,NA,NA
U51909UR2018PTC009037,TOP OF THE WORLD PRODUCTS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,19-09-18,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","1, BHATT COLONY, TALLI BAMORI SARASWATI COTTAGE, HALDWANI , Nainital Unclassified UR 263139",RoC-Uttarakhand,sangwan214@gmail.com,NA,NA
U51909UR2018PTC009104,SANMAK PHARMACEUTICALS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,04-10-18,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","Bharatmatapuram Sadhubela Bhupatwala Haridwar , Haridwar Unclassified UR 249410",RoC-Uttarakhand,canitinksharma@gmail.com,20190331,20190331
U51909UR2018PTC009177,HANSULI ENTERPRISE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,30-10-18,Uttarakhand,100000,50000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","137, Vyom Prasth, Near Casper School GMS Road, Niranjanpur Dehradun , Dehradun Unclassified UR 248001",RoC-Uttarakhand,kumar.kishlay@hotmail.com,NA,NA
U51909UR2018PTC009191,DYAD PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,05-11-18,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","C/O Bhuweneshwar Amar Singh,House No.4 Village Bhaluti, P.O Jeolikote NAINITAL , Nainital Unclassified UR 263127",RoC-Uttarakhand,rawatdevashish@gmail.com,20200331,20200331
U51909UR2018PTC009195,TAKE STEP NETWORK PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,09-11-18,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","C/O RAMAWATI HOUSE NO 2, STREET NO 2 SHIVAM VIHAR BANGALI KOTHI DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,GSTMITRA01@GMAIL.COM,NA,NA
U51909UR2018PTC009280,WAY2HEIGHT MARKETING PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,06-12-18,Uttarakhand,300000,300000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","1ST FLOOR BINDAL HUNDAI CHAITI CHAURAH BAZPUR ROAD ,KASHIPUR,UTTARAKHAND-244713 KASHIPUR , Udham Singh Nagar Unclassified UR 244713",RoC-Uttarakhand,singh.vicky7885@gmail.com,20200331,20200331
U51909UR2018PTC009305,ASHNIKA BIOPRODUCTS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,14-12-18,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","House No 31-25 B Devanchal Vihar Near Upper Sarthi Vihar DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,CLIENTSCOMPANYRECORD@GMAIL.COM,20200331,20200331
U51909UR2018PTC009317,ALLIANCO DELTA MART INDIA PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,18-12-18,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","47B BIHARIGARH HASANAWALA ROORKEE , Haridwar Unclassified UR 247662",RoC-Uttarakhand,gtbansal91@gmail.com,20200331,20200331
U51909UR2018PTC009345,GANGES OVERSEAS INDIA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,31-12-18,Uttarakhand,1000000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","Plot No 47, Samay Singh Enclave village Khedli Haridwar , Haridwar Unclassified UR 249411",RoC-Uttarakhand,aplchaohan15@gmail.com,20200331,20200331
U51909UR2018PTC009672,FLY AYUSH AMRIT PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,07-06-18,Uttarakhand,1000000,200000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","CORBETT SUNCITY DHANORI PATTI KASHIPUR , Udham Singh Nagar Unclassified UR 244713",RoC-Uttarakhand,akuags@gmail.com,20200331,20200331
U51909UR2019OPC009613,LUMAIRA LIGHTS (OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,14-03-19,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","W/o Pawan Sing Malik Vijay Bhawan jyoti Enclave Near Substation Raipur Kidduwala DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,shivalikbly@gmail.com,NA,NA
U51909UR2019OPC010013,SARANSAM MARKETING (OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,17-07-19,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","KARGI GRANT KARGI CHOWK DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,vksingh88001@gmail.com,NA,NA
U51909UR2019OPC010076,HELOINDIA BUSINESS AND CARRIER SOLUTIONS(OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,08-08-19,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","WARD NO. 5 MANDI CHOWNK, VIKASNAGAR, DEHRADUN, VIKASNAGAR, UTTRAKHAND DEHRADUN , Dehradun Unclassified UR 248198",RoC-Uttarakhand,CLIENTSCOMPANYRECORD@GMAIL.COM,NA,NA
U51909UR2019OPC010129,HIMEARTH ENTERPRISES (OPC) PRIVATELIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,20-08-19,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","C/O BHUPAL SINGH BHOJ KALA KUNJ, NEAR POST OFFICE LEXMESHWAR, ALMORA , Almora Unclassified UR 263601",RoC-Uttarakhand,bhumika.bhoj@gmail.com,20200331,20200331
U51909UR2019OPC010497,WELLNESS ADVISORS (OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,06-12-19,Uttarakhand,500000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","C/o Akhilesh Shrivastva Ward No 26 Near Shiv Mandir Katramaliyan Goolpaar KASHIPUR , Udham Singh Nagar Unclassified UR 244713",RoC-Uttarakhand,disachdv@gmail.com,NA,NA
U51909UR2019PTC009381,HIND LBT INDIA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,09-01-19,Uttarakhand,1000000,1000000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","164 , Basant Gali KHARKHARI HARIDWAR , Haridwar Unclassified UR 249401",RoC-Uttarakhand,mailvarunbhutani@gmail.com,20200331,20200331
U51909UR2019PTC009399,HIMZONE TRADING PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,14-01-19,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","C-18 NEHRU COLONY DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,AKDEHRADUN1@GMAIL.COM,20190331,20190331
U51909UR2019PTC009406,SAAJHAA HEALTHCARE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,15-01-19,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","7/7A CHAKRATA ROAD DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,saajhaa@maanas.org,20200331,20200331
U51909UR2019PTC009423,J.N. MARKETPLACE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,18-01-19,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","H.NO. 77, UPP RAJIV NAGAR RURAL DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,jassbest26@gmail.com,20200331,20200331
U51909UR2019PTC009439,PBL PHARMACEUTICALS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,25-01-19,Uttarakhand,1000000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","JAY NAGAR - 5 RUDRAPUR RUDRAPUR , Udham Singh Nagar Unclassified UR 263160",RoC-Uttarakhand,pblpharmaceuticalspvtltd@gmail.com,20200331,20200331
U51909UR2019PTC009499,RITHA WASH INDIA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,11-02-19,Uttarakhand,1000000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","C/O NEELAM PANDEY, H.NO 33 ADJ KALI MANDIR, VILLAGE PREM NAGAR GADARPUR , Udham Singh Nagar Unclassified UR 263152",RoC-Uttarakhand,ramanmittal76@gmail.com,NA,NA
U51909UR2019PTC009500,RETROUVAILLES TRADING PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,11-02-19,Uttarakhand,2000000,1000000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","Kachnalgazi, Near RK Mill, Kashipur , Udham Singh Nagar Unclassified UR 244713",RoC-Uttarakhand,csgurpreetkaur15@gmail.com,20200331,20200331
U51909UR2019PTC009548,TFT HERBS AND SNACKS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,21-02-19,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","C/O KISHAN PAL S/O BENI RAM WARD NO 7, OPP SANJAY SHADI HALL KHATIMA , Udham Singh Nagar Unclassified UR 262308",RoC-Uttarakhand,razatauseef1989@gmail.com,20200331,20200331
U51909UR2019PTC009573,SNWORLDWIDE EXPORTS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,28-02-19,Uttarakhand,100000,100000,51909,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","161/7 RAJPUR ROAD DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,compoffice07@gmail.com,20200331,20200331
