CORPORATE_IDENTIFICATION_NUMBER,Company_Name,Company_status,Company_class,Company_Category,Company_sub_category,DATE_OF_REGISTRATION,REGISTERED_STATE,AUTHORIZED_CAP,PAIDUP_CAPITAL,Industrial_Class,PRINCIPAL_BUSINESS_ACTIVITY_AS_PER_CIN,Registered_Office_Address,REGISTRAR_OF_COMPANIES,EMAIL_ADDR,Latest_Year_AR,Latest_Year_BS
U55101TR2009PTC008276,GREEN TOUCH HOTEL AND RESORTS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,06-11-09,Tripura,17000000,13000000,55101,Hotels and restaurants,"PALACE COMPOUND AGARTALA , Unclassified TR 799001",RoC-Shillong,greentouchtripura@mail.com,31-03-20,31-03-20
U55101TR2010PTC008303,FELICITAS HOSPITALITY AND RESTAURANTPRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,02-08-10,Tripura,1000000,200000,55101,Hotels and restaurants,"C\\O PRIYA MOTORS PRIVATE LTD, INDIRA PALLY (W) COMPOUND AGARTALA , Unclassified TR 799001",RoC-Shillong,ramesh_bhuwania@yahoo.co.in,31-03-13,31-03-13
U55101TR2011PTC008322,RAJ CONTINENTAL HOTELS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,30-03-11,Tripura,10000000,300000,55101,Hotels and restaurants,"B.K. ROAD BANAMALIPUR AGARTALA , Unclassified TR 799001",RoC-Shillong,ppc2108@gmail.com,31-03-19,31-03-20
U55101TR2013PTC008414,SHEROWALI (INDIA) HOTEL & RESORTSPRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,20-12-13,Tripura,50000000,1000000,55101,Hotels and restaurants,"T. G. ROAD KRISHNANAGAR, NEAR SANKAR CHOWMAHAI AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,advocate_saha@rediffmail.com,NA,NA
U55101TR2014PTC008419,JONAREN HOSPITALITY AND ENTERTAINMENTPRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,03-02-14,Tripura,100000,100000,55101,Hotels and restaurants,"SKUTALA ROAD EXTENSION, PALACE COMPOUND AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,csarungupta@gmail.com,31-03-18,31-03-18
U55204TR1999PTC005819,TRIPURA RUBBER FIELD PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,12-07-99,Tripura,2750000,539000,55204,Hotels and restaurants,"HARI GANGA BASAK ROAD, AGARTALA TRIPURA , Unclassified TR 799001",RoC-Shillong,hotel.citycentre@gmail.com,31-03-20,31-03-20
U55205TR2018PTC013615,PURBANCHAL INN PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,07-12-18,Tripura,2400000,1500000,55205,Hotels and restaurants,"C/O HOTEL RAJDHANI B.K.ROAD AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,roydilipkumar70@gmail.com,31-03-20,31-03-20
U55209TR2020PTC013851,JOYSWORTH HOTEL & RESORT PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,03-11-20,Tripura,1000000,50000,55209,Hotels and restaurants,"C/o Mrs. Mina Rani Chakraborty PWD Complex, Near LIC Office Ambassa , Dhalai Unclassified TR 799289",RoC-Shillong,debaprasad0111@gmail.com,NA,NA
U55209TR2021PTC013892,ROOTS PARKLAND PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,17-03-21,Tripura,1000000,100000,55209,Hotels and restaurants,"C/O. Dilip Ray Dhaleswar Road No- 1 Agartala , West Tripura Unclassified TR 799007",RoC-Shillong,rootsparkland@gmail.com,NA,NA
U60200TR2010SGC008282,TRIPURA URBAN TRANSPORT COMPANY LIMITED,Active,Private,Company limited by Shares,State Govt company,23-01-10,Tripura,100000000,9010000,60200,"Transport, storage and communications","TRTC COMPLEX KRISHNANAGAR AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,mdtutcl@gmail.com,31-03-20,31-03-19
U60200TR2015PTC008452,SHEBA LOGISTICS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,16-08-15,Tripura,2000000,150000,60200,"Transport, storage and communications","Shivraj Warehouse, R.K. Nagar Industrial Growth Centre Road, P.O. Khayerpur Agartala , West Tripura Unclassified TR 799008",RoC-Shillong,aparesh09@yahoo.in,31-03-20,31-03-20
U60210TR1992PTC003699,DAY NIGHT TOURS AND EXPRESS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,28-04-92,Tripura,300000,10500,60210,"Transport, storage and communications","BATTLA. MELAR MAT ROAD AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,NA,NA,NA
U60210TR1998PTC005393,TRIPURA GOLDEN GOODS CARRIER CO INDIA PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,16-04-98,Tripura,2500000,20000,60210,"Transport, storage and communications","99 MOTOR STAND ROADAGARTALA 1 DIST WEST TRIPURA TRIPURA , West Tripura Unclassified TR 799001",RoC-Shillong,ramesh_bhuwania@yahoo.co.in,NA,NA
U60210TR2001PTC006464,BOROK TRANSPORT PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,26-03-01,Tripura,1000000,1000000,60210,"Transport, storage and communications","DUKMALI HATIKUMULUNG WEST TRIPURA TRIPURA , West Tripura Unclassified TR 000000",RoC-Shillong,NA,NA,NA
U60231TR2010PTC008317,FELICITAS LOGISTICS AND WAREHOUSINGPRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,24-11-10,Tripura,10000000,200000,60231,"Transport, storage and communications","PALACE COMPOUND (WEST) COLONEL CHOWMOHANI AGARTALA , Unclassified TR 799001",RoC-Shillong,pk20062u@gmail.com,31-03-20,31-03-20
U60300TR2019PTC013732,KAR PARIVAHAN PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,26-11-19,Tripura,100000,100000,60300,"Transport, storage and communications","SANJOY DEB S/O LT.GOPAL CHANDRA DEB WEST NOABADI,BODHJUNGNAGAR R.K. NAGAR,KHAYERPUR , West Tripura Unclassified TR 799008",RoC-Shillong,KARPARIVHANPVTLTD@GMAIL.COM,NA,NA
U62100TR2006PTC008231,NORTH EAST SHUTTLES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,21-08-06,Tripura,150000000,140000000,62100,"Transport, storage and communications","SURJYA ROAD AGARTALA , North Tripura Unclassified TR 799001",RoC-Shillong,northeastshuttles@vsnl.net,31-03-17,31-03-17
U62100TR2020PTC013782,SUNBIRD AIR CHARTER SERVICES PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,12-06-20,Tripura,1000000,100000,62100,"Transport, storage and communications","C/O DHIRENDRA SINGH CHHETRI, H.NO.042735 WARD-.4, VIP AIRPORT ROAD, GORKHABASTI AGARTALA , West Tripura Unclassified TR 799006",RoC-Shillong,deepak_chhe@yahoo.com,NA,NA
U62200TR1973PTC001445,SALKAMA AIR LINES PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,01-09-73,Tripura,1000000,2500,62200,"Transport, storage and communications","AGARTALA TRIPURAWEST TRIPURA TRIPURA , West Tripura Unclassified TR 000000",RoC-Shillong,NA,NA,NA
U63000TR2019OPC013678,ATA BLOG (OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,03-07-19,Tripura,100000,100000,63000,"Transport, storage and communications","C/O TAPAN MIAH, KABIRAJ TILLA, WEST PRATAPGARH WEST TRIPURA , West Tripura Unclassified TR 799003",RoC-Shillong,akbar0hossain0pvc@gmail.com,NA,NA
U63000TR2020PTC013801,CUBECAB SERVICES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,23-07-20,Tripura,100000,100000,63000,"Transport, storage and communications","HOUSE No.204493, C/O SWAPAN PAL ORIENT CHOWMUHANI ,A.K ROAD, AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,AITF2413@GMAIL.COM,NA,NA
U63022TR1999PTC005745,JOYRAM FOOD PRODUCTS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,28-04-99,Tripura,4000000,3000,63022,"Transport, storage and communications","NETAJI SUBHAS ROADAGARTALA WEST TRIPURA TRIPURA , West Tripura Unclassified TR 000000",RoC-Shillong,NA,NA,NA
U63022TR2000PTC006267,MATILAL AND GAURI FOOD & STORAGE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,03-08-00,Tripura,17000000,14089000,63022,"Transport, storage and communications","BADHARGHAT INDUSTRIAL ESTATE ARUNDHUTINAGAR AGARTALA , Unclassified TR 799003",RoC-Shillong,csjoyabrata@gmail.com,31-03-20,31-03-20
U63022TR2000PTC006370,SHEROWALI HIMGHAR AND SERVICES PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,11-12-00,Tripura,5000000,4970000,63022,"Transport, storage and communications","ASSAM AGARTALA ROAD CHAMPUR AGARTALA , Unclassified TR 799008",RoC-Shillong,sherowalihimghar@yahoo.in,31-03-20,31-03-20
U63022TR2004PTC007547,TRIPURESWARI COLD STORAGE PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,30-09-04,Tripura,5000000,300000,63022,"Transport, storage and communications","KAMALA BHABANNETAJI SUBHAS ROAD AGARTALA TIRPURA , Unclassified TR 000000",RoC-Shillong,kolkataspacesolution@rediffmail.com,31-03-07,31-03-07
U63030TR2017PTC013522,NIMBUS WINGS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,09-06-17,Tripura,100000,100000,63030,"Transport, storage and communications","C/O Nimai Chowdhury, Bordowali AGARTALA , West Tripura Unclassified TR 799003",RoC-Shillong,nimbusagt@gmail.com,31-03-20,31-03-20
U63030TR2019OPC013660,SADASHIVA VEHICLE SERVICE (OPC) PRIVATELIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,06-05-19,Tripura,100000,20000,63030,"Transport, storage and communications","HOUSE NO.1, WORD NO 03, NORTH KACHARGHAT TOWN KUBJAR, BOWLAPASA KAILASHAHAR , North Tripura Unclassified TR 799277",RoC-Shillong,santanutglc@gmail.com,NA,NA
U63030TR2019PLC013699,CROSS COUNTRY TOURISM AND INFRASTRUCTURELIMITED,Active,Public,Company limited by Shares,Non-govt company,30-08-19,Tripura,1000000,100000,63030,"Transport, storage and communications","FLAT NO. 104, PARIJAAT APARTMENT, C/O CROSS COUNTRY PROJECTS, BABUL CHOWMUHANI AGARTALA , West Tripura Unclassified TR 799130",RoC-Shillong,aman@cctil.in,31-03-20,31-03-20
U63030TR2020PTC013794,ROYEL LIFE HOLIDAYS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,08-07-20,Tripura,100000,100000,63030,"Transport, storage and communications","C/O Nitai Dey , S/O Lt Ajit Dey Assampara, Near Angeanari Center Ranirbazar , West Tripura Unclassified TR 799035",RoC-Shillong,nitaideyliciagt@gmail.com,NA,NA
U63030TR2020PTC013804,ROADJI RENTAL & SERVICING PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,29-07-20,Tripura,1000000,100000,63030,"Transport, storage and communications","C/O BANI KANTHA DE, GROUND FLOOR BACK SIDE OF R.K. MISSION, DHALESWAR AGARTALA , West Tripura Unclassified TR 799007",RoC-Shillong,rocguru.com@gmail.com,NA,NA
U63030TR2020PTC013856,TRUEXPRESS COURIER & LOGISTICS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,23-11-20,Tripura,100000,100000,63030,"Transport, storage and communications","C/o Lt. Sanatan Karmakar, Vidyasagar Pally, B Block, Ishanchandra Nagar Tripura , West Tripura Unclassified TR 799014",RoC-Shillong,prashanta21y@gmail.com,NA,NA
U63040TR2006PTC008154,MOUNT VISSION NET WORK MARKETING PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,17-05-06,Tripura,200000,100000,63040,"Transport, storage and communications","ORIENT CHOWMUHANI,AGARTALA, TRIPURA, 799001 , West Tripura Unclassified TR 000000",RoC-Shillong,NA,NA,NA
U63040TR2009PTC008255,TRIPURA TOUR PACKAGES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,15-01-09,Tripura,500000,367000,63040,"Transport, storage and communications","NARAURA P. O. & P. S. - BISHALGARH BISHALGARH , West Tripura Unclassified TR 799102",RoC-Shillong,mailmesbasuthakurco@rediffmail.com,31-03-12,31-03-12
U63040TR2009PTC008267,TRIPURESWARI TOURS & TRAVELS PRIVATELIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,24-07-09,Tripura,100000,100000,63040,"Transport, storage and communications","CHOWDHURY MANJIL , JOGENDRANAGAR OPPOSITE OF VIDYASAGARA GIRLS SCHOOL AGARTALA , West Tripura Unclassified TR 799010",RoC-Shillong,mailmesbasuthakurco@rediffmail.com,31-03-12,31-03-12
U63040TR2015OPC008459,CONIFER TOUR'S & TRAVEL'S PRIVATELIMITED (OPC),Active,Private(One Person Company),Company limited by Shares,Non-govt company,06-10-15,Tripura,100000,100000,63040,"Transport, storage and communications","NORTH BANAMALIPUR AGARTALA TRIPURA NEAR YOUNGS CORNER CLUB AGARTALA , Unclassified TR 799001",RoC-Shillong,NA,31-03-18,31-03-18
U63040TR2015PTC008445,ANTARIK ENTRADE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,29-04-15,Tripura,3000000,3000000,63040,"Transport, storage and communications","BATTALA, H.G.B. ROAD P.S. EAST AGARTALA AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,antarikentrade@gmail.com,31-03-20,31-03-20
U63040TR2015PTC008455,RAJARSHI ENTERPRISES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,02-09-15,Tripura,1000000,100000,63040,"Transport, storage and communications","House No.224, Madhyapara Vill. & P.O. Ramgamura Belonia , South Tripura Unclassified TR 799153",RoC-Shillong,rajkumar.de10@gmail.com,NA,NA
U63040TR2017PTC013504,TIWARY TRAVELS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,02-02-17,Tripura,1000000,100000,63040,"Transport, storage and communications","NARSINGARH, BHAGALPUR PO- BIMANGARH AGARTALA , West Tripura Unclassified TR 799015",RoC-Shillong,tiwarycompanies@gmail.com,NA,NA
U63090TR2004PTC007307,SDC FREIGHT CARRIERS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,21-01-04,Tripura,2000000,750000,63090,"Transport, storage and communications","144 MOTOR STAND ROADAGARTALA TRIPURA , Unclassified TR 799001",RoC-Shillong,sdcfreight@gmail.com,31-03-07,31-03-07
U63090TR2008PTC008247,TIWARY LOGISTICS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,07-08-08,Tripura,500000,500000,63090,"Transport, storage and communications","NARSINGARH,BHAGALPUR AGARTALA , West Tripura Unclassified TR 799015",RoC-Shillong,mailmesbasuthakurco@rediffmail.com,30-09-12,31-03-12
U64200TR2007PTC008243,AKASH TRIPURA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,14-12-07,Tripura,20000000,14062400,64200,"Transport, storage and communications","JASHODA BHAWAN L.N. BARI ROAD AGARTALA , Unclassified TR 799001",RoC-Shillong,SAHACSROC@GMAIL.COM,31-03-17,31-03-17
U64202TR2003PTC007289,SANYOG NETWORKS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,22-12-03,Tripura,1000000,750000,64202,"Transport, storage and communications","COLLEGE ROAD P.O AGARTALA COLLEGE AGARTALA , Unclassified TR 799004",RoC-Shillong,palagt@yahoo.com,31-12-20,31-03-20
U64202TR2004PTC007495,CONNOISSEURS TECHNOLOGIES PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,12-08-04,Tripura,2000000,900000,64202,"Transport, storage and communications","JAGANNATH BARI ROADWEST AGARTALA TRIPURA WEST AGARTALA TRIPURA , Unclassified TR 199001",RoC-Shillong,SAHACSROC@GMAIL.COM,31-03-13,31-03-13
U64202TR2019OPC013669,BIDHATRI INFOCOMM (OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,24-05-19,Tripura,100000,100000,64202,"Transport, storage and communications","C/O Sekhar Ch Das Hira Lal Bhawan House No 194, Santipara AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,info@unistarbroadband.com,NA,NA
U64203TR2010PTC008284,BALAJI TELEWORKS DEVELOPMENT PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,09-02-10,Tripura,5000000,300000,64203,"Transport, storage and communications","8/1, KHOSBAGAN AGARTALA P.O.:- AGARTALA AGARTALA , Unclassified TR 799001",RoC-Shillong,roy_pankaj2007@rediffmail.com,31-03-18,31-03-19
U65100TR2012NPL008368,TRISHNA MICRO FINANCE,Active,Private,Company Limited by Guarantee,Non-govt company,12-10-12,Tripura,0,0,65100,Financial intermediation,"Suprabhat Building, Office Tilla Ward No.5, Bishalgarh Agartala , West Tripura Unclassified TR 799102",RoC-Shillong,akansanju@gmail.com,NA,NA
U65190TR2013NPL008380,DHRUBAJYOTI MICROFINANCE (INDIA) COMPANY LIMITED,Active,Public,Company limited by Shares,Non-govt company,11-01-13,Tripura,1000000,1000000,65190,Financial intermediation,"H/O MR. SANDIP PAL , C/O LT. RANJIT KUMAR PAL VILL - TRTC PARA ,G.C ROAD,NEAR TRIBAL REST HOUSE AMBASSA , Dhalai Unclassified TR 799289",RoC-Shillong,SAHACSROC@GMAIL.COM,31-03-16,31-03-16
U65190TR2013NPL008382,SAMPARK MICRO FINANCE,Active,Private,Company Limited by Guarantee,Non-govt company,07-03-13,Tripura,0,0,65190,Financial intermediation,"HOUSE NO 311/A, WARD NO.-11 NEAR DASHAMI GATE, H.G.B.ROAD AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,akansanju@gmail.com,NA,NA
U65900TR2021PLN013874,SAPTARSHIINDIA MUTUAL BENEFIT NIDHILIMITED,Active,Public,Company limited by Shares,Non-govt company,02-02-21,Tripura,1000000,500000,65900,Financial intermediation,"C/O.NARAYAN CH DEBNATH,S/O. LT AMAR CH DEBNATH, DHALESWAR,EAST AGARTALA, AGARTALA , West Tripura Unclassified TR 799004",RoC-Shillong,eitcompliance2020@gmail.com,NA,NA
U65910TR2012NPL008342,SUBHA MICRO FINANCIAL SERVICES LIMITED.,Active,Public,Company limited by Shares,Non-govt company,17-01-12,Tripura,20000000,16243600,65910,Financial intermediation,"JOYNAGAR 1 NO AGARTALA AGARTALA , Unclassified TR 799001",RoC-Shillong,goutam.sucil@gmail.com,31-03-20,31-03-20
U65910TR2012NPL008351,HAPPYLIFE MICRO FINANCIERS,Active,Private,Company Limited by Guarantee,Non-govt company,30-04-12,Tripura,0,0,65910,Financial intermediation,"Nager Jala, Near Jahar Bridge P.O. A.D. Nagar Agartala , West Tripura Unclassified TR 799003",RoC-Shillong,mailmebasuthakurco@rediffmail.com,NA,NA
U65920TR2012NPL008354,BANGIYA GRAMIN VIKASH MICRO FINANCE,Active,Private,Company limited by Shares,Non-govt company,19-06-12,Tripura,500000,100000,65920,Financial intermediation,"BETAGA BELONIA TRIPURA , Unclassified TR 799144",RoC-Shillong,bangiyagramin04@gmail.com,31-03-20,31-03-20
U65920TR2012NPL008361,SUBHA MANGALDEEP MICRO FINANCE,Active,Private,Company Limited by Guarantee,Non-govt company,13-08-12,Tripura,0,0,65920,Financial intermediation,"RANIR BAZAR, DHANCHOWMUHANI THANA ROAD TRIPURA WEST , West Tripura Unclassified TR 799035",RoC-Shillong,akansanju@gmail.com,NA,NA
U65920TR2012NPL008362,SUSAMPARK MICRO FINANCE,Active,Private,Company Limited by Guarantee,Non-govt company,17-08-12,Tripura,0,0,65920,Financial intermediation,"HOUSE NO - 311/A, WARD NO. - 11, NEAR DHASAMI GHAT, H.G.B. ROAD AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,akansanju@gmail.com,NA,NA
U65920TR2013NPL008392,DISHARI MICROFINANCE (INDIA) LIMITED,Active,Public,Company limited by Shares,Non-govt company,09-05-13,Tripura,500000,500000,65920,Financial intermediation,"C/O SMT. DROPADI ROY , H/O LT. SRI NRIPENDRA ROY MADHYA BHUBANBAN , P.O - PASHCHIM BHUBANBAN B.O AGARTALA , West Tripura Unclassified TR 799002",RoC-Shillong,basu1254@yahoo.in,31-03-20,31-03-20
U65920TR2014NPL008433,TRIPURESWARI MICRO FINANCE,Active,Private,Company Limited by Guarantee,Non-govt company,01-09-14,Tripura,0,0,65920,Financial intermediation,"1ST FLOOR, NETAJI CHOWMUHANI, MANTRIBARI ROAD EXT SOUTH SIDE OF NETAJI PLAY CENTRE AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,ratico1@gmail.com,31-03-20,31-03-20
U65920TR2015NPL008457,PARIWAR MICRO FINANCIERS,Active,Private,Company Limited by Guarantee,Non-govt company,29-09-15,Tripura,0,0,65920,Financial intermediation,"Routhkhala, Near Routhkhala Yoba Sangha Club PS Bishalgarh, Sepahijala Bishalgarh , West Tripura Unclassified TR 799102",RoC-Shillong,sajublg33@gmail.com,31-03-20,31-03-20
U65921TR1989PLC003188,TRIPURA MOTOR AND GENERAL FINANCE LTD,Strike Off,Public,Company limited by Shares,Non-govt company,16-02-89,Tripura,5000000,7000,65921,Financial intermediation,"TRIPURA , West Tripura Unclassified TR",RoC-Shillong,NA,NA,NA
U65921TR1995PTC004370,ELLORA INVESTMENT AND LEASING PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,22-02-95,Tripura,5000000,613000,65921,Financial intermediation,"27 SHAKUNTALA ROADAGARTALA TRIPURA , Unclassified TR 799001",RoC-Shillong,ashokpatawari@hotmail.com,31-03-17,31-03-17
U65921TR1997PTC005039,SAHACHAR FINVEST AND TRADING PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,11-04-97,Tripura,500000,10000,65921,Financial intermediation,"AMBASHA MAIN ROADAMBASHA DIST NORTH TRIPURA TRIPURA , North Tripura Unclassified TR 000000",RoC-Shillong,NA,NA,NA
U65929TR1974PTC001547,TRIPURA SAVINGS & FINANCE CO PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,23-07-74,Tripura,100000,4000,65929,Financial intermediation,"C O UMPADA SIKDARDHARMANAGAR NORTH TRIPURA TRIPURA , North Tripura Unclassified TR 000000",RoC-Shillong,NA,NA,NA
U65929TR1978PTC001739,KANCHAN INVESTMENT PVT.LTD.,Active,Private,Company limited by Shares,Non-govt company,12-05-78,Tripura,1500000,1450300,65929,Financial intermediation,"HAFANIAAGARTALA TRIPURA , Unclassified TR 799014",RoC-Shillong,6russelstreet@gmail.com,31-03-19,31-03-19
U65929TR1987PLC002685,GLOBAL FINANCE CORPORATION LTD.,Strike Off,Public,Company limited by Shares,Non-govt company,30-04-87,Tripura,50000000,693000,65929,Financial intermediation,"CHOUMANI BAZAR, AGARTALA , West Tripura Unclassified TR 000000",RoC-Shillong,NA,NA,NA
U65929TR2015NPL008453,SAMADHAN MULTIPURPOSE MICRO FINANCE,Active,Private,Company Limited by Guarantee,Non-govt company,20-08-15,Tripura,0,0,65929,Financial intermediation,"PROFESSOR PARA, COLLEGE TILLA P.O AGARTALA COLLEGE, EAST AGARTALA AGARTALA , West Tripura Unclassified TR 799004",RoC-Shillong,sahabidhan.agt@gmail.com,31-03-20,31-03-20
U65929TR2020PLN013767,PILAK GRAMIN VIKAS NIDHI LIMITED,Active,Public,Company limited by Shares,Non-govt company,25-02-20,Tripura,500000,500000,65929,Financial intermediation,"SOUTH JOLAIBARI JOLAIBARI BAZAR JOLAIBARI , South Tripura Unclassified TR 799141",RoC-Shillong,pilakgraminvikasnidhiltd@gmail.com,NA,NA
U65990TR2011NPL008340,POLAR MICRO FINANCE LIMITED.,Active,Public,Company limited by Shares,Non-govt company,02-12-11,Tripura,20000000,11030000,65990,Financial intermediation,"POLAR HOUSE BORDOWALI CHOWDHURI MILL, P.O.- A. D. NAGAR AGARTALA , West Tripura Unclassified TR 799003",RoC-Shillong,polarmf@gmail.com,NA,NA
U65990TR2018PLC013543,NABADIGANTA NIDHI LIMITED,Active,Public,Company limited by Shares,Non-govt company,19-01-18,Tripura,500000,500000,65990,Financial intermediation,"WORD NO 1, CHANDIGARH MELAGHAR MELAGHAR , South Tripura Unclassified TR 799115",RoC-Shillong,SAMRATANYONE@GMAIL.COM,NA,NA
U65990TR2019PLC013659,RACHAYITA NIDHI LIMITED,Active,Public,Company limited by Shares,Non-govt company,02-05-19,Tripura,500000,500000,65990,Financial intermediation,"NORTH CHARILAM, SEPAHIJALA, TRIPURA , West Tripura Unclassified TR 799103",RoC-Shillong,rachayitanidhi@gmail.com,NA,NA
U65990TR2019PLC013687,DISHARI INDIA NIDHI LIMITED,Active,Public,Company limited by Shares,Non-govt company,30-07-19,Tripura,1000000,1000000,65990,Financial intermediation,"144, NEAR MADHYA BHUBAN BAN HIGH SCHOOL PO WEST BHUBAN BAN AGARTALA , West Tripura Unclassified TR 799002",RoC-Shillong,chowdhury.abhijit17@gmail.com,NA,31-03-20
U65990TR2019PTC013628,HABUL FOREX PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,08-01-19,Tripura,1000000,1000000,65990,Financial intermediation,"C/o Sharbari Roy Biswas, RAMNAGAR BORDER RAMPUR AGARTALA , North Tripura Unclassified TR 799002",RoC-Shillong,COMPLAINCE@ENTERSLICE.COM,NA,NA
U65990TR2020PLN013815,JOYSWORTH BENEFIT NIDHI LIMITED,Active,Public,Company limited by Shares,Non-govt company,21-08-20,Tripura,1000000,500000,65990,Financial intermediation,"C/o Goutam Roy,Near United Bank of India Chandrapur Branch, Chandrapur Agartala , West Tripura Unclassified TR 799008",RoC-Shillong,debaprasad0111@gmail.com,NA,NA
U65990TR2020PLN013855,ECONOM1PLUS NIDHI LIMITED,Active,Public,Company limited by Shares,Non-govt company,18-11-20,Tripura,1500000,500000,65990,Financial intermediation,"C/O Paritosh Das, Nakshatra Bipani Bitan Tuichindrai Bazar Howaibari, Teliamura , Khowai , West Tripura Unclassified TR 799205",RoC-Shillong,economnidhi@gmail.com,NA,NA
U65999TR2019PLC013655,HASI KHUSI NIDHI LIMITED,Active,Public,Company limited by Shares,Non-govt company,28-03-19,Tripura,500000,500000,65999,Financial intermediation,"5/10, MADHYA PARA GOLAGHATI BARJALA , West Tripura Unclassified TR 799103",RoC-Shillong,kajal.debnath1083@gmail.com,NA,NA
U65999TR2019PLN013713,SAMVRIDHI MUTUAL BENEFIT NIDHI LIMITED,Active,Public,Company limited by Shares,Non-govt company,23-09-19,Tripura,1000000,500000,65999,Financial intermediation,"A-3, D775, W-06 PRAGATI ROAD, NAYAPARA, DHARMANAGAR , North Tripura Unclassified TR 799251",RoC-Shillong,bank.antouday@gmail.com,31-03-20,31-03-20
U65999TR2020PLN013837,CROWDMOJO NIDHI LIMITED,Active,Public,Company limited by Shares,Non-govt company,21-09-20,Tripura,1500000,1000000,65999,Financial intermediation,"C/O BANI KANTHA DE, 3RD FLOOR, BACK SIDE OF R.K. MISSION, DHALESWAR AGARTALA , West Tripura Unclassified TR 799007",RoC-Shillong,rocguru.com@gmail.com,NA,NA
U66000TR2009PTC008266,NORTH EAST INSURANCE MARKETING PRIVATELIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,24-07-09,Tripura,100000,100000,66000,Financial intermediation,"CHOWDHURY MANJIL , JOGENDRANAGAR OPPOSITE OF VIDYASAGARA GIRLS SCHOOL AGARTALA , West Tripura Unclassified TR 799010",RoC-Shillong,mailmesbasuthakurco@rediffmail.com,31-03-12,31-03-12
