CORPORATE_IDENTIFICATION_NUMBER,Company_Name,Company_status,Company_class,Company_Category,Company_sub_category,DATE_OF_REGISTRATION,REGISTERED_STATE,AUTHORIZED_CAP,PAIDUP_CAPITAL,Industrial_Class,PRINCIPAL_BUSINESS_ACTIVITY_AS_PER_CIN,Registered_Office_Address,REGISTRAR_OF_COMPANIES,EMAIL_ADDR,Latest_Year_AR,Latest_Year_BS
U36101ML1979SGC001762,MEGHALAYA HANDLOOMS AND HANDICRAFTSDEVELOPMENT CORPN LTD,Active,Private,Company limited by Shares,State Govt company,10-01-79,Meghalaya,70000000,14999400,36101,Manufacture of furniture; manufacturing n.e.c.,"C/O MEGHALAYA INDUSTRIAL DEVELOPMENT CORPORATION UPLAND ROAD, LAITUMKHRAH SHILLONG , East Khasi Hills Unclassified ML 793003",RoC-Shillong,mhhdc.17@gmail.com,31-03-20,31-03-19
U36104ML2005PTC007657,U D COIR PRODUCTS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,08-02-05,Meghalaya,2000000,115000,36104,Manufacture of furniture; manufacturing n.e.c.,"HANUMANBUX UMADUT BUILDINGG S ROAD SHILLONG MEGHALAYA , Unclassified ML 793002",RoC-Shillong,udcoir@bestcement.co.in,31-03-19,31-03-19
U36990ML2019PTC013711,DURA ENTERPRISES UMDUBA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,16-11-19,Meghalaya,1000000,1000000,36990,Manufacture of furniture; manufacturing n.e.c.,"1sr FLOOR, Near Boss & Bar Restaurant, Opp CRPF Camp NH 37, District Ri Bhoi VILLAGE BARIDUA , Ri-Bhoi Unclassified ML 793101",RoC-Shillong,sureka.abhinaw@gmail.com,31-03-20,31-03-20
U36990ML2020PTC013746,HOME AMBITION PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,23-10-20,Meghalaya,1000000,100000,36990,Manufacture of furniture; manufacturing n.e.c.,"C/O PROBATSON S DARING ANANDA MOTH, TURA-794001, MEGHALAYA TURA , West Garo Hills Unclassified ML 794001",RoC-Shillong,homeambition.btn@gmail.com,NA,NA
U36995ML2018PTC013653,LKC INDUSTRIES AND INFRA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,13-02-18,Meghalaya,20000000,10400000,36995,Manufacture of furniture; manufacturing n.e.c.,"C/o Meghalaya Minerals & Mines Ltd Village Lumshnong, East Jaintia Hills KHLIEHRIAT , Jaintia Hills Unclassified ML 793200",RoC-Shillong,tanuj1608@gmail.com,31-03-20,31-03-20
U36999ML2016PTC013615,MEGWOOD SOLUTIONS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,07-09-16,Meghalaya,6000000,5600000,36999,Manufacture of furniture; manufacturing n.e.c.,"Nongthymai, 15th Mile, Byrnihat, Reid Marwet, Ri Bhoi District, Meghalaya Byrnihat , Ri-Bhoi Unclassified ML 793101",RoC-Shillong,jayshillong@hotmail.com,31-03-19,31-03-19
U37200ML2014PTC008565,GIRIK BRIQUETTES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,30-05-14,Meghalaya,1000000,1000000,37200,Manufacture :Recycling,"LUCKIER ROAD GARIKHANA SHILLONG , East Khasi Hills Unclassified ML 793002",RoC-Shillong,pramodjainpkj67@gmail.com,31-03-20,31-03-20
U40100ML1989PTC007834,SERVEWELL POWER & INFRA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,18-08-89,Meghalaya,7500000,6941000,40100,"Electricity, gas, steam and hot water supply","C/O HOMA CHOUDHURY, 1ST FLLOR GOL BUILDING, JHALUPARA SHILLONG , East Khasi Hills Unclassified ML 793002",RoC-Shillong,gulshanjalan@gmail.com,31-03-20,31-03-20
U40100ML2007PTC008278,FASTECH ENERGY PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,06-09-07,Meghalaya,2500000,100000,40100,"Electricity, gas, steam and hot water supply","UPPER NONGRIM HILLS NEAR NEC BUILDING, LAITUMKHRAH SHILLONG , East Khasi Hills Unclassified ML 793003",RoC-Shillong,ranadhirpal@gmail.com,31-03-11,31-03-11
U40101ML1976GOI001658,NORTH EASTERN ELECTRIC POWER CORPN LTD,Active,Public,Company limited by Shares,Union Govt company,02-04-76,Meghalaya,50000000000,36098104000,40101,"Electricity, gas, steam and hot water supply","BROOKLAND COMPOUND LOWER NEW COLONY DIST.EAST KHASI HILLS SHILLONG , Unclassified ML 793003",RoC-Shillong,chiranjeeb@neepco.co.in,31-03-20,31-03-20
U40101ML1989PTC003220,POWER CARRIERS INDIA PVT LTD,Active,Private,Company limited by Shares,Non-govt company,10-03-89,Meghalaya,10000000,7739000,40101,"Electricity, gas, steam and hot water supply","Siti Center ,26A Cantonment, G S Road ,Bara Bazar Shillong , East Khasi Hills Unclassified ML 793002",RoC-Shillong,pcilops@gmail.com,31-03-20,31-03-20
U40101ML2005SGC007987,MEGHALAYA STATE POWER CORPORATIONLIMITED,Active,Public,Company limited by Shares,State Govt company,07-12-05,Meghalaya,100000000,1000000,40101,"Electricity, gas, steam and hot water supply","LUM JINGSHAI, SHORT ROUND ROAD, SHILLONG , East Khasi Hills Unclassified ML 793001",RoC-Shillong,NA,NA,NA
U40101ML2008PLC008308,V M POWERS LIMITED,Under Process of Striking off,Public,Company limited by Shares,Non-govt company,15-02-08,Meghalaya,1000000,500000,40101,"Electricity, gas, steam and hot water supply","MUDA SHOPPING COMPLEX ROOM NO - 20, POLICE BAZAR SHILLONG , Unclassified ML 793001",RoC-Shillong,kh_randall8@yahoo.com,31-03-13,31-03-13
U40101ML2008PTC008325,SHILLONG POWER PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,15-07-08,Meghalaya,1000000,100000,40101,"Electricity, gas, steam and hot water supply","C/o Vikram Singhania Offset Press Thana Road Shilong , Unclassified ML 793001",RoC-Shillong,arjun@bpopioneers.com,31-03-14,31-03-14
U40101ML2009PLC008391,BRIJRAJ POWER & METALLICS LIMITED,Active,Public,Company limited by Shares,Non-govt company,11-12-09,Meghalaya,22000000,21950000,40101,"Electricity, gas, steam and hot water supply","VILLAGE: THANGSKAI, P.O. LUMSHNONG, KHLIEHRIAT, EAST JAINTIA HILLS, KHLIEHRIAT , Jaintia Hills Unclassified ML 793210",RoC-Shillong,prakashgroup4@gmail.com,31-03-20,31-03-20
U40101ML2009PTC008360,MEGHA BIDYUT PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,05-06-09,Meghalaya,2000000,1610000,40101,"Electricity, gas, steam and hot water supply","BARAPANI INDUSTRIAL AREA UMIAM SHILLONG , Unclassified ML 793103",RoC-Shillong,meghabidyut@rediffmail.com,31-03-20,31-03-20
U40101ML2009SGC008374,MEGHALAYA ENERGY CORPORATION LIMITED,Active,Public,Company limited by Shares,State Govt company,14-09-09,Meghalaya,30000000000,20803017630,40101,"Electricity, gas, steam and hot water supply","LUM JINGSHAI SHORT ROUND ROAD Shillong , Unclassified ML 793001",RoC-Shillong,mukherjee.gs@gmail.com,31-03-18,31-03-18
U40101ML2009SGC008392,MEGHALAYA POWER GENERATION CORPORATIONLIMITED,Active,Public,Company limited by Shares,State Govt company,18-12-09,Meghalaya,10000000000,8039519390,40101,"Electricity, gas, steam and hot water supply","LUM JINGSHAI SHORT ROUND ROAD Shillong , Unclassified ML 793001",RoC-Shillong,mukherjee.gs@gmail.com,31-03-18,31-03-18
U40101ML2009SGC008393,MEGHALAYA POWER TRANSMISSION CORPORATION LIMITED,Active,Public,Company limited by Shares,State Govt company,18-12-09,Meghalaya,5000000000,4255915630,40101,"Electricity, gas, steam and hot water supply","LUM JINGSHAI SHORT ROUND ROAD Shillong , Unclassified ML 793001",RoC-Shillong,mukherjee.gs@gmail.com,31-03-18,31-03-18
U40101ML2009SGC008394,MEGHALAYA POWER DISTRIBUTION CORPORATION LIMITED,Active,Public,Company limited by Shares,State Govt company,18-12-09,Meghalaya,10000000000,8468579690,40101,"Electricity, gas, steam and hot water supply","LUM JINGSHAI SHORT ROUND ROAD Shillong , Unclassified ML 793001",RoC-Shillong,mukherjee.gs@gmail.com,31-03-18,31-03-18
U40101ML2010PTC008410,JRT POWER PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,24-05-10,Meghalaya,1000000,100000,40101,"Electricity, gas, steam and hot water supply","C/O KIDS CARE, UPPER NEW COLONY LAITUMKHRAH SHILLONG , East Khasi Hills Unclassified ML 793003",RoC-Shillong,ooma.baby@gmail.com,NA,NA
U40101ML2011PTC008458,SHRACHI POWER PROJECTS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,02-03-11,Meghalaya,1000000,100000,40101,"Electricity, gas, steam and hot water supply","Howell Road Laban Shillong , East Khasi Hills Unclassified ML 793004",RoC-Shillong,rahul@shrachi.com,NA,NA
U40102ML2008PLC008450,BRIJRAJ BIJALI LIMITED,Active,Public,Company limited by Shares,Non-govt company,09-09-08,Meghalaya,1000000,500000,40102,"Electricity, gas, steam and hot water supply","Lummawrie Kharbamon Vill: Laitumkhrah SHILLONG , Unclassified ML 793003",RoC-Shillong,prakashgroup4@gmail.com,31-03-20,31-03-20
U40102ML2008PTC008317,H. M. POWER & ENERGY PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,13-05-08,Meghalaya,15000000,11226000,40102,"Electricity, gas, steam and hot water supply","VILLAGE UPPER AMJOK, UMTRU ROAD, BYRNIHAT , Unclassified ML 793101",RoC-Shillong,hmpepl@hmgroup.net.in,31-03-20,31-03-20
U40102ML2012PTC008515,UMPHYRNAI ENERGY SYSTEMS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,22-08-12,Meghalaya,2500000,100000,40102,"Electricity, gas, steam and hot water supply","Mawlai Nongkawar, Block 8 G S Road,East Khasi hills SHILLONG , East Khasi Hills Unclassified ML 793017",RoC-Shillong,cshangpliang@gmail.com,31-03-14,31-03-14
U40108ML2002PLC006921,MEGHALAYA POWER LIMITED,Active,Public,Company limited by Shares,Non-govt company,04-10-02,Meghalaya,200000000,171306200,40108,"Electricity, gas, steam and hot water supply","VILLAGE: LUMSHNONG P.O.KHALIEHRIAT LUMSHNONG , Unclassified ML 793200",RoC-Shillong,debabratathakurta@starcement.co.in,31-03-20,31-03-20
U40108ML2008PTC008335,JAINTIA ENERGY AND POWER PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,25-09-08,Meghalaya,40000000,39225000,40108,"Electricity, gas, steam and hot water supply","The ""ARK"" , Near Railway Guest House, Kench's Trace, Laban, Shillong , East Khasi Hills Unclassified ML 793004",RoC-Shillong,cmjgroup1@gmail.com,31-03-20,31-03-20
U40109ML2009PTC008376,DLF (NORTH EAST) ENERGY & CEMENT PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,23-09-09,Meghalaya,1000000,100000,40109,"Electricity, gas, steam and hot water supply","C/O A. DHAR, LAPUBAN BUILDING, KENCH'S TRACE SHILLONG SHILLONG , East Khasi Hills Unclassified ML 793004",RoC-Shillong,parida.2007@rediffmail.com,31-03-10,31-03-10
U40109ML2009PTC008377,UNITECH ENERGY & CEMENT PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,23-09-09,Meghalaya,1000000,100000,40109,"Electricity, gas, steam and hot water supply","C/O. A. DHAR, LAPUBAN BUILDING, KENCH'S TRACE, SHILLONG , East Khasi Hills Unclassified ML 793004",RoC-Shillong,parida.2007@rediffmail.com,31-03-10,31-03-10
U40109ML2012PTC008491,GARO HILLS THERMAL POWER PROJECT PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,09-02-12,Meghalaya,1000000,100000,40109,"Electricity, gas, steam and hot water supply","Phoenix Cottage Chapel Road, Quallapatty Shillong , East Khasi Hills Unclassified ML 793002",RoC-Shillong,anurag_jain72@hotmail.com,NA,NA
U40200ML2014PTC008566,GROVER CARBONIC PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,06-06-14,Meghalaya,24500000,13000000,40200,"Electricity, gas, steam and hot water supply","MARING MARKET COMPLEX BORBHUIN BYRNIHAT , Ri-Bhoi Unclassified ML 793101",RoC-Shillong,md@bigplgroup.com,31-03-20,31-03-20
U40300ML2017PTC013632,RENEW JOULE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,04-07-17,Meghalaya,100000,100000,40300,"Electricity, gas, steam and hot water supply","SINGHANIA HOUSE POLO HILLS SHILLONG , East Khasi Hills Unclassified ML 793001",RoC-Shillong,rachanaglobalindia@gmail.com,31-03-20,31-03-20
U40300ML2018PTC013661,JIRANG POWER SOLUTIONS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,31-05-18,Meghalaya,1000000,100000,40300,"Electricity, gas, steam and hot water supply","C/o Michael Warjri Lumsohpoh , Upper Lumparing SHILLONG , East Khasi Hills Unclassified ML 793001",RoC-Shillong,michaelwarjri11@gmail.com,NA,NA
U41000ML2015PTC008589,EASTJAINTIA (HIEB) AGROTECH PRIVATELIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,09-06-15,Meghalaya,900000,200000,41000,"Electricity, gas, steam and hot water supply","SAKHAIN MOONLIMEN JAINTIA HILLS , Jaintia Hills Unclassified ML 793200",RoC-Shillong,d_companymail@yahoo.in,NA,NA
U45102ML2005PTC007841,BEST SYNERGY PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,05-08-05,Meghalaya,10000000,8105000,45102,Construction,"RAID MARWETMYLLIEM SYIEMSHIP RI BHOI KHANAPARA , Unclassified ML 000000",RoC-Shillong,ajaykrchokhani@gmail.com,31-03-14,31-03-14
U45200ML2020PTC013749,RLT CONSTRUCTIONS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,02-11-20,Meghalaya,1500000,100000,45200,Construction,"C/o R P MOTORS, MAWIONG RIM UMIAM Shillong , East Khasi Hills Unclassified ML 793122",RoC-Shillong,jyoti.chettri7@gmail.com,NA,NA
U45201ML1984PTC002173,RATHORE CONSTRUCTIONS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,10-05-84,Meghalaya,500000,15000,45201,Construction,"ZIAKUR VILLA, BISHNUPUR, SHILLONG, , East Khasi Hills Unclassified ML 000000",RoC-Shillong,NA,NA,NA
U45201ML1984PTC002187,DIDDAN CONSTRUCTION PVT LTD,Active,Private,Company limited by Shares,Non-govt company,19-06-84,Meghalaya,2000000,700000,45201,Construction,"21 UMPLING SHILLONG EASTKHASI HILLS MEGHALAYA , East Khasi Hills Unclassified ML 793006",RoC-Shillong,bnsdidan@gmail.com,31-03-20,31-03-20
U45201ML1989PTC003266,TRICON CONSTRUCTION PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,28-04-89,Meghalaya,2500000,2000,45201,Construction,"123 THANA ROAD PLOT NO 9SHILLONG MEGHALAYA , East Khasi Hills Unclassified ML 000000",RoC-Shillong,NA,NA,NA
U45201ML1989PTC003337,KOCH AND KOCH FINANCE AND INVESTMENT PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,31-08-89,Meghalaya,1000000,360000,45201,Construction,"MADANRITTING ALUGUDAM ROADSHILLONG MEGHALAYA , East Khasi Hills Unclassified ML 000000",RoC-Shillong,NA,NA,NA
U45201ML1994PTC004093,KSHITIJ ENTERPRISES PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,01-03-94,Meghalaya,5000000,1007000,45201,Construction,"JOWAI ROADSHILLONG EAST KHASI HILLS MEGHALAYA , East Khasi Hills Unclassified ML 000000",RoC-Shillong,NA,NA,NA
U45201ML1995PTC004536,CHANDHOK CONSTRUCTIONS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,14-08-95,Meghalaya,5000000,3105000,45201,Construction,"BEND S SIDE RILLBONG SHILLONG , Unclassified ML 793004",RoC-Shillong,r_chandhoke1@rediffmail.com,31-03-15,31-03-15
U45201ML1996PTC004737,XL INDAI PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,12-04-96,Meghalaya,2500000,2500000,45201,Construction,"GREEN HOUSENONGRIM HILLS MEGHALAYA SHILLONG , East Khasi Hills Unclassified ML 000000",RoC-Shillong,NA,NA,NA
U45201ML2002PTC006930,F.W. FERRO TECH PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,24-10-02,Meghalaya,35000000,34900000,45201,Construction,"EPIP DIST: RI-BHOI BYRNIHAT , Unclassified ML 793001",RoC-Shillong,fwferro2008@gmail.com,31-03-20,31-03-20
U45201ML2002PTC006985,ARK ENTREPRENEURS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,23-12-02,Meghalaya,500000,100000,45201,Construction,"POLICE BAZARG S ROAD SHILLONG , Unclassified ML 793001",RoC-Shillong,harresh@gmail.com,31-03-20,31-03-20
U45201ML2005PTC007628,NANGAL INFRASTRUCTURE COMPANY PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,18-01-05,Meghalaya,2000000,100000,45201,Construction,"NANGAL BIBRAJADI SOUTH GARO HILLS MEGHALAYA , East Khasi Hills Unclassified ML 000000",RoC-Shillong,NA,NA,NA
U45201ML2005PTC007686,CHERAN CREATIONS & CONSTRUCTIONS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,16-03-05,Meghalaya,500000,100000,45201,Construction,"TURAEDEN BARI WEST GARO HILLS MEGHALAYA , West Garo Hills Unclassified ML 000000",RoC-Shillong,NA,NA,NA
U45201ML2005PTC007901,SANGMA & SANGMA CONSTRUCTIONS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,26-09-05,Meghalaya,1000000,200000,45201,Construction,"NEAR BSF CAMPDAKOPGRE WEST GARO HILLS TURA , West Garo Hills Unclassified ML 000000",RoC-Shillong,NA,NA,NA
U45201ML2005PTC007907,SHAKU ASSOCIATES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,05-10-05,Meghalaya,5000000,3300000,45201,Construction,"C/O HANUMANBUX UMADUTTQUINTON ROAD SHILLONG , Unclassified ML 000000",RoC-Shillong,saienterpriseindia77@gmail.com,31-03-20,31-03-20
U45201ML2005PTC008000,MENTOK-RI PROJECTS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,16-12-05,Meghalaya,10000000,9535000,45201,Construction,"C/O. DEEPAK SINGLA, OPPOSITE PINE MOUNT SCHOOL BARIK SHILLONG , Unclassified ML 793001",RoC-Shillong,mentokri2005@gmail.com,31-03-20,31-03-20
U45201ML2006PTC008095,DOUBLE D BUILDERS & DEVELOPERS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,24-03-06,Meghalaya,1000000,100000,45201,Construction,"LUM PYNGAD MOTINAGAR SHILLONG SHILLONG , Unclassified ML 793013",RoC-Shillong,NA,NA,NA
U45201ML2007PLC008266,MEGHALAYA INFRATECH LIMITED,Active,Public,Company limited by Shares,Non-govt company,01-06-07,Meghalaya,20000000,19876640,45201,Construction,"KHANAPARA KHANAPARA , Unclassified ML 793101",RoC-Shillong,csasthadaluja@gmail.com,31-03-19,31-03-19
U45201ML2007PTC008284,SATYAM CONTRACTORS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,22-10-07,Meghalaya,21000000,9110000,45201,Construction,"HANUMANBUX UMADUTT, POLICE BAZAR SHILLONG , Unclassified ML 793001",RoC-Shillong,satyamcontractorspvtltd@gmail.com,31-03-20,31-03-20
U45201ML2008PTC008310,AVISHI INNOVATIONS & CONSTRUCTIONSPRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,12-03-08,Meghalaya,2500000,100000,45201,Construction,"C/O M G ENTERPRISE G S ROAD SHILLONG , Unclassified ML 793002",RoC-Shillong,jindal1@hotmail.com,31-03-14,31-03-14
U45201ML2008PTC008316,FUNO RITSE DEVELOPERS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,08-05-08,Meghalaya,1000000,100000,45201,Construction,"21 5th MILE, UPPER SHILLONG SHILLONG , East Khasi Hills Unclassified ML 793009",RoC-Shillong,d_companymail@yahoo.in,31-03-11,31-03-11
U45201ML2008PTC008323,MENSA CONSTRUCTIONS & MARKETING PRIVATELIMITED,Under Process of Striking off,Private,Company limited by Shares,Non-govt company,07-07-08,Meghalaya,1000000,300000,45201,Construction,"OPPOSITE CAPRICON CRUSHER MACHINE DIST. GARO HILLS MEHANDI PATHAR , East Garo Hills Unclassified ML 794112",RoC-Shillong,rajeshkediaca@yahoo.com,31-03-10,31-03-10
U45201ML2008PTC008346,INDRADHANUSH ENTERPRISES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,03-12-08,Meghalaya,10000000,9968000,45201,Construction,"ENERGY STATION 10TH MILE, VILL: MAWSMAI JORABAT , Unclassified ML 793101",RoC-Shillong,taxconsultantca0361@gmail.com,31-03-20,31-03-20
U45201ML2009PTC008353,C & A HABITAT PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,30-01-09,Meghalaya,1000000,100000,45201,Construction,"S. S. CHAMBERS DHANKHETI SHILLONG , East Khasi Hills Unclassified ML 793003",RoC-Shillong,kishoren_cs@yahoo.com,31-03-10,31-03-10
U45201ML2010PTC008399,SORA INFRASTRUCTURE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,10-02-10,Meghalaya,500000,100000,45201,Construction,"VILL. DAKOPGRE P.O. TURA TURA , West Garo Hills Unclassified ML 794001",RoC-Shillong,d_dasassociates2010@yahoo.com,NA,NA
U45201ML2010PTC008429,W A REALITY PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,23-08-10,Meghalaya,1000000,100000,45201,Construction,"MANI BHAWAN ANNEXE LOWER POLICE BAZAR SHILLONG , Unclassified ML 793001",RoC-Shillong,murarka_ca@yahoo.co.in,31-03-14,31-03-14
U45201ML2010PTC008444,DIVYANSH CEMENT AND INFRASTRUCTUREPRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,10-12-10,Meghalaya,10000000,5300000,45201,Construction,"Veronica Lane (Adjacent to Bansara Eye Clinic) Laitumakhrah Main Road Shillong , Unclassified ML 793003",RoC-Shillong,companysecretary@dsgroup.com,31-03-20,31-03-20
U45201ML2016PTC008601,CRJ RISANGOR GROUP PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,18-03-16,Meghalaya,1000000,150000,45201,Construction,"DULONG JOWAI , Jaintia Hills Unclassified ML 793150",RoC-Shillong,crjrisangor@gmail.com,31-03-19,31-03-19
U45201ML2020PTC013719,NORTH EASTERN SONS CONSTRUCTIONS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,10-01-20,Meghalaya,1500000,1500000,45201,Construction,"C/O KITBOKLONG SYMPLI, MAWBLEI MADANRTING BLOCK B, NEAR RANI MOTORS SHILLONG , East Khasi Hills Unclassified ML 793001",RoC-Shillong,dorensingh30@gmail.com,NA,NA
U45202ML1983PTC002070,STS AND ASSOCATES CO PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,12-08-83,Meghalaya,500000,45000,45202,Construction,"EAST LABAN ROADSHILLONG EAST KHASI HILLS MEGHALAYA , East Khasi Hills Unclassified ML 793004",RoC-Shillong,NA,NA,NA
U45202ML1983PTC002100,SAI BUILDERS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,09-11-83,Meghalaya,1500000,200000,45202,Construction,"LAITUMKHRAH SHILLONG , East Khasi Hills Unclassified ML 793003",RoC-Shillong,NA,NA,NA
U45202ML2003PTC007098,PALA ENTERPRISE PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,08-05-03,Meghalaya,1000000,100000,45202,Construction,"LABAN LAST STOPBISHNUPUR MEGHALAYA SHILLONG , East Khasi Hills Unclassified ML 793004",RoC-Shillong,kh_randall8@yahoo.com,31-03-06,31-03-06
U45202ML2007PTC008297,MAXIM INFRASTRUCTURE AND REAL ESTATEPRIVATE LIMITED.,Active,Private,Company limited by Shares,Non-govt company,18-12-07,Meghalaya,900000000,492500000,45202,Construction,"C/o Gagan Kumar Deorah, Wahthapbroo, G.S. Road Shillong , East Khasi Hills Unclassified ML 793001",RoC-Shillong,ashish@abhijitauto.com,31-03-19,31-03-19
U45202ML2008PTC008304,SANGAI CONSTRUCTION PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,01-02-08,Meghalaya,1000000,0,45202,Construction,"BISHOP COTTON ROAD SHILLONG , Unclassified ML 793001",RoC-Shillong,scpl_ghy@sify.com,NA,NA
U45202ML2008PTC008314,SIMSANG CONSTRUCTIONS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,04-04-08,Meghalaya,1000000,600000,45202,Construction,"C/O GOODLUCK TYRES HALLYDAY GANJ TURA , Unclassified ML 794104",RoC-Shillong,simsangconstructions@gmail.com,31-03-20,31-03-20
U45202ML2019PTC013704,NOKREK CONSTRUCTION PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,14-10-19,Meghalaya,100000,100000,45202,Construction,"16 Rengre Gittim Road Near Community Hall, Dakopgre Tura TURA , West Garo Hills Unclassified ML 794002",RoC-Shillong,Wetlandconstructionpvtltd@gmail.com,NA,NA
U45203ML1977PTC001725,CONCRETERS INDIA PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,02-11-77,Meghalaya,1500000,498000,45203,Construction,"SHILLONG SHILLONG MEGHALAYA , East Khasi Hills Unclassified ML 793001",RoC-Shillong,NA,NA,NA
U45203ML2002PTC006777,DTLJ CONSTRUCTIONS & SUPPLIERS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,22-03-02,Meghalaya,500000,100000,45203,Construction,"M NONGKYNRIH BUILDINGT S S ROAD MAWLAI SHILLONG EAST KHASI HILLS MEGHALAYA , East Khasi Hills Unclassified ML 793008",RoC-Shillong,NA,NA,NA
U45203ML2003PTC007152,LYNGDOH ENGINEERS & BUILDERS COMPANYPRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,07-07-03,Meghalaya,10000000,100000,45203,Construction,"N L COMPLEX DHANKETI, MALKI SHILLONG , Unclassified ML 793001",RoC-Shillong,kh_randall8@yahoo.com,31-03-13,31-03-13
U45203ML2005PTC007770,DMW CONSTRUCTION PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,02-06-05,Meghalaya,500000,300000,45203,Construction,"DON BOSCOLAITUMKHRAH MAIN ROAD SHILLONG , East Khasi Hills Unclassified ML 793003",RoC-Shillong,NA,NA,NA
U45203ML2005PTC007923,B S MISHRA CONSTRUCTION PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,18-10-05,Meghalaya,20000000,3050000,45203,Construction,"BELDARPARANEAR TURA POLICE PARADE GROUND P O TURA WEST GARO HILLS MEGHALAYA , Unclassified ML 794001",RoC-Shillong,bsmcontpltd@gmail.com,31-03-20,31-03-20
U45203ML2006PTC008161,B D P INFRASTRUCTURE PROVIDERS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,23-05-06,Meghalaya,500000,150000,45203,Construction,"GREE HILLNONGRIM HILL SHILLONG MEGHALAYA , Unclassified ML 793002",RoC-Shillong,NA,NA,NA
U45203ML2006PTC008235,ROSHAN & ROHIT CONSTRUCTION PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,06-10-06,Meghalaya,500000,0,45203,Construction,"NEAR BSF GATE NONGMYNSONG SHILLONG , Unclassified ML 793001",RoC-Shillong,sanjaynaorem@rediffmail.com,NA,NA
