CORPORATE_IDENTIFICATION_NUMBER,Company_Name,Company_status,Company_class,Company_Category,Company_sub_category,DATE_OF_REGISTRATION,REGISTERED_STATE,AUTHORIZED_CAP,PAIDUP_CAPITAL,Industrial_Class,PRINCIPAL_BUSINESS_ACTIVITY_AS_PER_CIN,Registered_Office_Address,REGISTRAR_OF_COMPANIES,EMAIL_ADDR,Latest_Year_AR,Latest_Year_BS
U40105NL2013PTC008336,MILAK ENERGY PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,03-01-13,Nagaland,1000000,100000,40105,"Electricity, gas, steam and hot water supply","MOLLU VILLA, NEPAL BASTI DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,ragarwal20014@gmail.com,31-03-15,31-03-15
U40106NL2013PTC008337,ARUNA SOLAR PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,14-01-13,Nagaland,100000,100000,40106,"Electricity, gas, steam and hot water supply","LONGKUMER ESTATE NO.1 LONGTHU VALLEY MONGKOLEMBA , Mokokchung Unclassified NL 798601",RoC-Shillong,manojrawka@indiatimes.com,NA,NA
U40106NL2013PTC008338,BHASKAR SUN VENTURES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,14-01-13,Nagaland,100000,100000,40106,"Electricity, gas, steam and hot water supply","LONGKUMER ESTATE NO.1 LONGTHU VALLEY MONGKOLEMBA , Mokokchung Unclassified NL 798601",RoC-Shillong,manojrawka@indiatimes.com,NA,NA
U40106NL2013PTC008341,BASDEV SUN VENTURES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,29-01-13,Nagaland,100000,100000,40106,"Electricity, gas, steam and hot water supply","LONGKUMER ESTATE NO.1 LONGTHU VALLEY MONGKOLEMBA , Mokokchung Unclassified NL 798601",RoC-Shillong,manojrawka@indiatimes.com,NA,NA
U40106NL2013PTC008342,GOVINDA SOLAR PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,29-01-13,Nagaland,100000,100000,40106,"Electricity, gas, steam and hot water supply","LONGKUMER ESTATE NO.1 LONGTHU VALLEY MONGKOLEMBA , Mokokchung Unclassified NL 798601",RoC-Shillong,manojrawka@indiatimes.com,NA,NA
U40106NL2013PTC008343,JAVITRI SOLAR PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,29-01-13,Nagaland,100000,100000,40106,"Electricity, gas, steam and hot water supply","LONGKUMER ESTATE NO.1 LONGTHU VALLEY MONGKOLEMBA , Mokokchung Unclassified NL 798601",RoC-Shillong,manojrawka@indiatimes.com,NA,NA
U40106NL2013PTC008344,KESHAV SUN VENTURES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,29-01-13,Nagaland,100000,100000,40106,"Electricity, gas, steam and hot water supply","LONGKUMER ESTATE NO.1 LONGTHU VALLEY MONGKOLEMBA , Mokokchung Unclassified NL 798601",RoC-Shillong,manojrawka@indiatimes.com,NA,NA
U40106NL2013PTC008345,MB SOLAR PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,29-01-13,Nagaland,100000,100000,40106,"Electricity, gas, steam and hot water supply","LONGKUMER ESTATE NO.1 LONGTHU VALLEY MONGKOLEMBA , Mokokchung Unclassified NL 798601",RoC-Shillong,manojrawka@indiatimes.com,NA,NA
U40106NL2013PTC008346,VIMLA SOLAR PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,29-01-13,Nagaland,100000,100000,40106,"Electricity, gas, steam and hot water supply","LONGKUMER ESTATE NO.1 LONGTHU VALLEY MONGKOLEMBA , Mokokchung Unclassified NL 798601",RoC-Shillong,manojrawka@indiatimes.com,NA,NA
U40106NL2017PTC013426,HOLEHO SOLAR ENERGY PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,06-04-17,Nagaland,1000000,500000,40106,"Electricity, gas, steam and hot water supply","LOWER CHANDMARI KOHIMA SADAR KOHIMA , Kohima Unclassified NL 797001",RoC-Shillong,badaldas064@gmail.com,NA,NA
U40106NL2019PTC013482,ABORIGINAL ENERGY PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,23-05-19,Nagaland,500000,100000,40106,"Electricity, gas, steam and hot water supply","C/o Anguvika Inakhe Yepthomi S/o Of Late Dr. Inakhe, Purana Bzr Rd Padam Pukhuri DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,anguvika@hotmail.com,NA,NA
U40108NL2011PTC008308,FUTURE THERMAL ENERGY PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,11-11-11,Nagaland,1000000,100000,40108,"Electricity, gas, steam and hot water supply","MOLLU VILLA, NEPALI BASTI DIMAPUR , Unclassified NL 797112",RoC-Shillong,ragarwal20014@gmail.com,31-03-14,31-03-14
U40108NL2020PTC013541,HUTAH INDUSTRIES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,04-11-20,Nagaland,1500000,100000,40108,"Electricity, gas, steam and hot water supply","H.NO 125, THAHEKHU VILLAGE, NEAR LOCAL GROUND, DIMAPUR , Dimapur Unclassified NL 797103",RoC-Shillong,hutahindustries@gmail.com,NA,NA
U40109NL2011PTC008289,GEN MACHINE ENGINEERS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,24-01-11,Nagaland,1000000,100000,40109,"Electricity, gas, steam and hot water supply","House No.169 P.R.Hill KOHIMA , Unclassified NL 797001",RoC-Shillong,genengineersltd@gmail.com,31-03-19,31-03-19
U40109NL2014PTC008369,HALO NAGA ENERGIE PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,20-05-14,Nagaland,1000000,1000000,40109,"Electricity, gas, steam and hot water supply","House No. 014 Duncan Basti Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,admin@haloenrgi.com,31-03-15,31-03-15
U40109NL2014PTC008372,YAROK HASHMAL ENERGY PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,15-09-14,Nagaland,1000000,100000,40109,"Electricity, gas, steam and hot water supply","KAUSHIABILL HOUSE NO.-299 DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,rupayushdeb@gmail.com,31-03-20,31-03-20
U40200NL2014PTC008371,COOLGREEN ENERGY PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,19-08-14,Nagaland,1000000,200000,40200,"Electricity, gas, steam and hot water supply","NEAR VALLEY VIEW, SUMI BAPTIST CHRUCH FULL NAGARJAN DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,kiyetosumi@gmail.com,31-03-19,31-03-19
U45201NL1989PTC003261,P S BUILDERS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,12-04-89,Nagaland,2500000,775000,45201,Construction,"GURUDWARA ROAD DIMAPURKOHIMA NAGALAND , Kohima Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U45201NL2000PTC006078,L. DOULO BUILDERS AND SUPPLIER COMPANYPRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,15-03-00,Nagaland,20000000,12500000,45201,Construction,"FOREST COLONY, KOHIMA NAGALAND , Unclassified NL 797001",RoC-Shillong,ly.doulo@gmail.com,31-03-17,31-03-17
U45201NL2001PTC006534,T.L. BUILDERS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,31-05-01,Nagaland,1000000,100000,45201,Construction,"HALF NAGARJANDIMAPUR NAGALAND , Dimapur Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U45201NL2003PTC007050,KEWHIRA BUILDERS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,18-03-03,Nagaland,500000,100000,45201,Construction,"SER S BAZARMIDLAND KOHIMA NAGALAND , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U45201NL2003PTC007274,EXTERIOR BUILDERS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,28-11-03,Nagaland,1000000,100000,45201,Construction,"KHERMAHAL ROADDIMAPUR NAGALAND , Dimapur Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U45201NL2005PTC007626,BITONG SANGTAM BUILDERS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,13-01-05,Nagaland,500000,100000,45201,Construction,"LONGKHIM TOWNOPPOSITE S B I TUENSANG KOHIMA , Unclassified NL 798616",RoC-Shillong,NA,NA,NA
U45201NL2005PTC007743,H N COMPANY INFRA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,12-05-05,Nagaland,100000000,69350000,45201,Construction,"KOHIMA ROADDIMAPUR NAGALAND , Unclassified NL 797112",RoC-Shillong,akansanju@gmail.com,31-03-13,31-03-13
U45201NL2005PTC007879,LOOK EAST CONSTRUCTION PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,13-09-05,Nagaland,20000000,18250000,45201,Construction,"CIRCULAR ROAD DIMAPUR , Unclassified NL 797112",RoC-Shillong,chubapongen@gmail.com,31-03-20,31-03-20
U45201NL2005PTC013433,ALAKNANDA BUILDERS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,07-01-05,Nagaland,2500000,2235000,45201,Construction,"LONGKUMAR HOUSING COMPLEX NEAR NAGALAND DECORATIVE HOUSE KOHIMA ROAD DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,alaknandabuilderspvtltd@gmail.com,31-03-20,31-03-20
U45201NL2007PTC008242,TIYI CONSTRUCTION COMPANY PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,30-05-07,Nagaland,500000,0,45201,Construction,"House No. 4, Dorgajan, P.O. Box - 56 Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,akansanju@yahoo.com,NA,NA
U45201NL2008PTC008250,K. KENT INFRA-PROJECTS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,10-06-08,Nagaland,1000000,0,45201,Construction,"NAGA SHOPPING ARCADE DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,akansanju@gmail.com,NA,NA
U45201NL2012PTC008330,VALANOR CONSTRUCTIONS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,25-10-12,Nagaland,100000,100000,45201,Construction,"HOUSE NO 161, BOUGAINVILLEA FARM, POST BOX NO-60, SEIRUZHA COLONY,WARD NO-8, CHUMUKEDIMA DIMAPUR , Dimapur Unclassified NL 797103",RoC-Shillong,michaelkithan@gmail.com,31-03-17,31-03-17
U45201NL2016PTC008395,NAAGAAMII INFRATECH PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,05-02-16,Nagaland,200000000,61538470,45201,Construction,"HOUSE NO 14, JHARNAPANI MEDZIPHEMA DIMAPUR , Unclassified NL 797106",RoC-Shillong,naagaamiiinfratech2018@gmail.com,31-03-20,31-03-20
U45201NL2019PTC013477,PONGSHAK INFRASTRUCTURE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,03-04-19,Nagaland,500000,500000,45201,Construction,"H/NO-29, YONGSHEI VILLAGE LONGLENG , Mon Unclassified NL 798625",RoC-Shillong,cpongshakphom@gmail.com,NA,NA
U45201NL2020OPC013552,DORAN INFRA (OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,30-12-20,Nagaland,1500000,750000,45201,Construction,"H. No. 400, Thahekhu B-II Dimapur , Dimapur Unclassified NL 797117",RoC-Shillong,info@musecorplegal.com,NA,NA
U45201NL2020PTC013535,TOPANG ENTERPRISE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,08-10-20,Nagaland,1500000,100000,45201,Construction,"C/O Keneingulie Hibo, New Market, Kohima-797001, Kohima , Kohima Unclassified NL 797001",RoC-Shillong,keneinguliehibo@gmail.com,NA,NA
U45202NL2009PTC008258,URA BUILDERS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,18-05-09,Nagaland,1000000,100000,45202,Construction,"NEAR CANSSEA OFFICE GOVT. HIGH SCHOOL ROAD, NH-61 KOHIMA , Kohima Unclassified NL 797001",RoC-Shillong,ranadhirpal@gmail.com,NA,NA
U45202NL2016PTC008394,SHUYA CONSTRUCTIONS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,04-02-16,Nagaland,100000,100000,45202,Construction,"H NO-88 NEAR HOLY REDEEMER CHUMUKEDIMA TOWN , Unclassified NL 797103",RoC-Shillong,AMCASSOCIATESLLP@GMAIL.COM,NA,NA
U45203NL1992PTC003720,CARAVAN POWER AND CONSTRUCTIONS (INDIA)PVT LTD,Active,Private,Company limited by Shares,Non-govt company,10-06-92,Nagaland,20000000,20000000,45203,Construction,"Golaghat Road, Dimapur , Unclassified NL 797112",RoC-Shillong,cpcghy7@yahoo.com,31-03-20,31-03-20
U45203NL1998PLC005301,SHYAMA POWER INDIA LIMITED,Active,Public,Company limited by Shares,Non-govt company,12-01-98,Nagaland,200000000,150761000,45203,Construction,"NAGA COTTAGE CIRCULAR ROAD DIMAPUR , Unclassified NL 797112",RoC-Shillong,cs@shyamapower.com,31-03-20,31-03-20
U45203NL2013PTC008359,OUNGBOU ACHINTYA INFRASTRUCTURE PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,18-10-13,Nagaland,500000,102000,45203,Construction,"House No. 96/B, Santamtilla Village, Dimpaur , Dimapur Unclassified NL 797112",RoC-Shillong,rks97cs@yahoo.co.in,31-03-17,31-03-17
U45203NL2014PTC008363,SKYDREAM NIRMAN PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,20-01-14,Nagaland,90000000,89600000,45203,Construction,"URBAN LIVING STERLING HOUSE BANK COLONY OPP SUPER MARKET COMPLEX DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,skydreamnirman@gmail.com,31-03-20,31-03-20
U45203NL2016PTC013403,GONMEI ENTERPRISE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,10-08-16,Nagaland,500000,20000,45203,Construction,"D. N.B. Sunridh Colony, Burma Camp Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,gonmeiab21@gmail.com,31-03-20,31-03-20
U45204NL2000PTC006130,AIKEN TECHNOLOGY PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,20-04-00,Nagaland,5000000,20000,45204,Construction,"C O SHAKU AO PREMISESCIRCULAR ROAD,KHERMAHAL POST BOX 23 DIMAPUR NAGALAND , Dimapur Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U45205NL2005PTC007775,NEZONE WATER & ENERGY RESOURCE PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,06-06-05,Nagaland,2500000,150000,45205,Construction,"P R HILLNAGALAND KOHIMA , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U45206NL2010PTC008265,SHYAMA INDUSTRIES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,11-03-10,Nagaland,10000000,150000,45206,Construction,"Naga Cottage Circular Road Dimapur , Unclassified NL 797112",RoC-Shillong,secretarialcompliance17@gmail.com,31-03-17,31-03-17
U45207NL2010PTC008266,AVESTA PROJECTS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,11-03-10,Nagaland,10000000,100000,45207,Construction,"Naga Cottage Circular Road Dimapur , Unclassified NL 797112",RoC-Shillong,secretarialcompliance17@gmail.com,31-03-20,31-03-20
U45209NL1990PTC003414,K. C. INFRA PROJECTS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,20-02-90,Nagaland,10000000,8186000,45209,Construction,"JAIN TEMPLE ROADDIMAPUR NAGALAND , Unclassified NL 797112",RoC-Shillong,kcipl44@gmail.com,31-03-20,31-03-20
U45209NL1998PTC005484,NAGALAND BUILDERS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,03-08-98,Nagaland,2500000,14000,45209,Construction,"KENOUZOUKOHIMA DIST KOHIMA NAGALAND , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U45209NL2012PLC008322,REALISSM INDUSTRY INDIA LIMITED,Active,Public,Company limited by Shares,Non-govt company,17-05-12,Nagaland,1000000,500000,45209,Construction,"VILL - SANGTAM TILLA RANGAPAHAR CROSSING DIMAPUR , Dimapur Unclassified NL 797123",RoC-Shillong,skb_kv@yahoo.co.in,NA,NA
U45209NL2012PTC008319,ACHUMI CONSTRUCTION COMPANY PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,21-03-12,Nagaland,300000,100000,45209,Construction,"NOTUN BASTI B.P.O. NEPALI BASTI DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,akansanju@gmail.com,NA,NA
U45209NL2020PTC013542,HILL LABOURS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,05-11-20,Nagaland,1000000,100000,45209,Construction,"FLAT NO 07 SUNGYU APARTMENT, PWD(LANDMARK) COLONY, DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,zirenyanthan1994@gmail.com,NA,NA
U45309NL2000PTC006046,TECHNO POWER ENTERPRISES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,25-02-00,Nagaland,40000000,29665130,45309,Construction,"Mollu Villa Nepali Basti Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,finance@rausheenagroup.com,31-03-20,31-03-20
U45309NL2017PTC013440,KHATRODI NIRMAAN PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,20-09-17,Nagaland,55000000,54870000,45309,Construction,"H/NO-106, 2nd FLOOR, ABOVE CENTURY ELECTRICALS DHOBINALA JN.,OPP- SBI BAZAR BRANCH DIMAPUR Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,abvpa3355q@gmail.com,31-03-20,31-03-20
U45309NL2017PTC013442,ARTAIN ENTERPRISE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,01-12-17,Nagaland,10000000,10000000,45309,Construction,"NR/AO CHURCH P/BAZAR DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,imti.pongen@gmail.com,31-03-20,31-03-20
U45309NL2018PTC013451,AGHUNGU INFRASTRUCTURE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,15-05-18,Nagaland,1000000,100000,45309,Construction,"H No 259 Midland Colony DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,akavinzhimominaga@gmail.com,NA,NA
U45309NL2018PTC013457,VIVIRA PROJECTS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,13-08-18,Nagaland,1000000,200000,45309,Construction,"NAGALAND HUME PIPE INDUSTRIES, H/NO. 108 C/O SURENDRA KUMAR JAIN, KALIBARI ROAD DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,viviraprojects@gmail.com,31-03-20,31-03-20
U45309NL2019PTC013473,KHARUTECH INFRA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,12-02-19,Nagaland,5000000,1000000,45309,Construction,"ENCLAVE T. TACHU, NH 29, GREEN PARK DIMAPUR DIMAPUR , Kohima Unclassified NL 797112",RoC-Shillong,ttachu2017@gmail.com,31-03-20,31-03-20
U45309NL2019PTC013490,DIABASE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,14-08-19,Nagaland,1000000,200000,45309,Construction,"H/NO204,Lane 4B, Khel Kuda Village,Nagarjan,Dimapur NAGARJAN , Dimapur Unclassified NL 797112",RoC-Shillong,rkbaudit@gmail.com,NA,NA
U45309NL2019PTC013497,MASON BUILDERS CONSTRUCTION PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,17-10-19,Nagaland,1500000,500000,45309,Construction,"C/o Nikhezhe Sumi, Niusa Colony, Thilixu Village, Block 4 DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,angkha.sumi@gmail.com,NA,NA
U45400NL2008PTC008291,KALKUT INFRASTUCTURE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,16-12-08,Nagaland,2100000,1688750,45400,Construction,"VARDHAMAN SADAN JAIN TEMPLE ROAD DIMAPUR , Unclassified NL 797112",RoC-Shillong,kalkut71@gmail.com,31-03-20,31-03-20
U45400NL2009PTC008261,HILLSTAR CONSTRUCTIONS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,15-10-09,Nagaland,100000,100000,45400,Construction,"POLE KHEZHEI MARKET COMPLEX N.L. ROAD DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,surindersujata@yahoo.co.in,31-03-12,31-03-12
U45400NL2013PTC008353,LUNGLUNG CONSTRUCTION PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,28-06-13,Nagaland,100000,100000,45400,Construction,"V.N.B. ""A"" , B/Camp, Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,johnny.naga@gmail.com,NA,NA
U45400NL2019PTC013483,NORTH EAST INFRASTRUCTURE AND AGROMARKETING DEVELOPMENT PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,31-05-19,Nagaland,1500000,500000,45400,Construction,"C/O SUSUNUKSHI PATIZUNG WARD TULI TOWN , Mokokchung Unclassified NL 798618",RoC-Shillong,lepzungjamir058@gmail.com,NA,NA
U45400NL2020OPC013533,MURU INFRA DEVELOPERS (OPC) PRIVATELIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,30-09-20,Nagaland,100000,100000,45400,Construction,"C/o A. Zimomi, Nepali Bosti Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,muruinfradevelopers2019@gmail.com,NA,NA
U45500NL2016PTC013415,SUPREMACY AGRI-TECH INFRA PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,03-11-16,Nagaland,30000000,30000000,45500,Construction,"26, NEAR OLD DAILY MARKET KALIBARI ROAD DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,supremacyagritech@gmail.com,31-03-20,31-03-20
U45500NL2020PTC013515,YEPTHO CONSTRUCTION PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,12-06-20,Nagaland,1000000,100000,45500,Construction,"HOUSE NO-246/132, ,THILIXU VILLAGE, BLOCK-2, DIMAPUR NAGALAND , Dimapur Unclassified NL 797112",RoC-Shillong,HEZHETOYEPTHO@GMAIL.COM,NA,NA
U50100NL2013PTC008357,AYITO AUTO PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,18-09-13,Nagaland,30000000,20100000,50100,"Wholesale and retail trade ; repair of motor vehicles, motorcycles and personal and household goods","H. NO. 131, D BLOCK, DAROGAPATHAR VILLAGE DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,ikheto@hotmail.com,31-03-20,31-03-20
U50100NL2019PTC013474,KASHLIWAL AGENCIES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,01-03-19,Nagaland,30000000,800000,50100,"Wholesale and retail trade ; repair of motor vehicles, motorcycles and personal and household goods","HOUSE OF SUBHASH KUMAR KASHLIWAL JAIN NEAR DIMAPUR GOVERNMENT COLLEGE, DIPHU ROAD, DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,abhinandankashliwal@gmail.com,31-03-19,31-03-19
U50101NL2012PTC008325,OKUSA AUTOMOBILES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,28-08-12,Nagaland,25000000,22500000,50101,"Wholesale and retail trade ; repair of motor vehicles, motorcycles and personal and household goods","H. NO. 143, WALFORD OPP. ARMY CANTONMENT DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,okusatoyota@yahoo.com,31-03-20,31-03-20
U50200NL2013PTC008356,YEPTHOMI MOTORS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,18-09-13,Nagaland,30000000,21000000,50200,"Wholesale and retail trade ; repair of motor vehicles, motorcycles and personal and household goods","MASJID ROAD PURANA BAZAR DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,accountant@cityford.co.in,31-03-17,31-03-17
U50300NL1980PTC001836,IMPEX INTERNATIONAL PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,23-09-80,Nagaland,500000,40000,50300,"Wholesale and retail trade ; repair of motor vehicles, motorcycles and personal and household goods","Circular Road, Dimapur , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U50300NL2001PTC006537,AMBER FUELS TECHNOLOGY PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,01-06-01,Nagaland,500000,115000,50300,"Wholesale and retail trade ; repair of motor vehicles, motorcycles and personal and household goods","EROS CINEMADIMAPUR NAGALAND , Dimapur Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U50400NL2019PTC013484,VERTEX AUTOMOTIVE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,24-06-19,Nagaland,5000000,5000000,50400,"Wholesale and retail trade ; repair of motor vehicles, motorcycles and personal and household goods","HOUSE NO.01, PURANA BAZAAR DIMAPUR DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,eliteautomotivepvtltd@gmail.com,31-03-20,31-03-20
U50400NL2020PTC013551,LAKNT FUEL SERVICES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,24-12-20,Nagaland,100000,100000,50400,"Wholesale and retail trade ; repair of motor vehicles, motorcycles and personal and household goods","C/o Atsulo, Meluri Town, PO Meluri Phek , Phek Unclassified NL 797114",RoC-Shillong,ltrakhaphor@gmail.com,NA,NA
U50400NL2021PTC013554,D AND B AUTOMOBILE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,08-01-21,Nagaland,1500000,1000000,50400,"Wholesale and retail trade ; repair of motor vehicles, motorcycles and personal and household goods","C/o. Parle Agency, H No.5, Marwari Patti Jain Temple Road Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,dbautomobile21@gmail.com,NA,NA
U50400NL2021PTC013557,METIS ZIPPY DELIVERY PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,19-01-21,Nagaland,100000,100000,50400,"Wholesale and retail trade ; repair of motor vehicles, motorcycles and personal and household goods","C/o Tegibu Tep, H/No. - 06, Ward no 2 Near NST Colony, NH-02 Tseminyu , Kohima Unclassified NL 797109",RoC-Shillong,tegibutep84@gmail.com,NA,NA
U51101NL2011PLC008311,DOYANG TRADECOM LIMITED,Active,Public,Company limited by Shares,Non-govt company,01-12-11,Nagaland,1000000,500000,51101,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","H.NO. 219, DUNCAN BOSTI DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,str_udz@yahoo.com,NA,NA
U51109NL1977PTC001687,NAGALAND TRADE & AGENCIES PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,17-03-77,Nagaland,100000,700,51109,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","I B COMPOUND KOHIMADIST KOHIMA NAGALAND , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U51109NL1990PTC003457,NASHA TOYS PVT LTD,Active,Private,Company limited by Shares,Non-govt company,27-07-90,Nagaland,5000000,60000,51109,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","Duncan Road, P.S Dimapur West. Dimapur , Kohima Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U51109NL1998PTC005604,DAMAYANTI EXPORTERS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,02-12-98,Nagaland,500000,200000,51109,"Wholesale trade and commission trade, except of motor vehicles and motorcycles","KHERMAHALDIMAPUR NAGALAND , Unclassified NL 000000",RoC-Shillong,akansanju@gmail.com,NA,NA
